,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
335,LABEL_26,2.696713821622416,the toronto stock exchange closed mixed in heavy trading on friday but its key index managed to stay above to the 6000 point mark,LABEL_26,1.7626780476204138,the toronto neckcloth substitute come together merge in grueling sell on friday but its fundamental forefinger number superintend to stop above to the 6000 tip target,False,0.9194577,0.2080315522738391
336,LABEL_39,3.764985179167765,loewen group inc the target of a 29 billion hostile bid by rival service corp international is letting state authorities help mount its takeover defense,LABEL_39,2.8257252089419014,loewen chemical mathematical radicaling Iraqi National Congress the prey of a xxix jillion unfriendly tender by match military armed Service corporation external is letting res publica government agency service bestride its takeover defense,False,0.9436952,2.3385296139634367e-78
337,LABEL_44,2.573579330796293,the lloyds insurance markets annual venture  where syndicates are formed anew every year  has been criticised as costly and damaging to competitiveness in a report by accountants kpmg published on friday,LABEL_2,1.6651922406862003,the Harold Clayton Lloyd policy policy markets annual embark where syndicates are imprint afresh every year has been criticise as high-priced and damage to fight in a report by comptroller kpmg published on friday,True,0.9740378,0.2625903890369613
338,LABEL_47,3.2525725710358024,anglodutch consumer giant unilever nvplc should report a 10 percent improvement in underlying profits for the full year on tuesday but the increase will be marred by sterlings surge on foreign exchange markets,LABEL_47,3.099927530428623,anglodutch consumer heavyweight star unilever nvplc should paper a X percentage advance in inherent earnings for the wide class on Tuesday but the increment will be scarred by sterlings surge on foreign exchange markets,False,0.97046787,0.2715043632385566
339,LABEL_28,2.105303215955176,russias secondgeneration billiondollar foreign oil projects are finding out that close ties to top government figures delicate talks with new partners and careful handling of oilrich ambitious regions are vital,LABEL_28,1.351973519327482,Soviet Union secondgeneration billiondollar alien fossil crude anele design are get out that tightlipped connect to tip politics design ticklish babble with novel better half and thrifty handle of fossil crude anelerich ambitious regions are vital,False,0.8747301,0.0979253173301093
340,LABEL_49,3.461888924250562,the death of deng xiaoping has deprived china of the architect of reform but it has left his successor in charge of an economic powerhouse in its best shape in years economists said on friday,LABEL_14,3.216478846279922,the death of deng xiaoping has deprived Nationalist China of the architect of reform but it has left his successor in charge of an economic powerhouse in its best shape in years economists said on friday,True,0.9976208,0.8966773400768917
341,LABEL_45,3.2259924641694497,britains home office has warned ethnic minority residents in hong kong that they will not get british passports when the colony is handed over to china if they relinquished other passports in order to qualify,LABEL_37,3.4464375263067404,britains home office has warned ethnic minority occupier in hong kong that they will not get british passports when the colony is handed over to china if they relinquished other passports in order to qualify,True,0.9984453,0.9234732618882052
342,LABEL_1,3.942426327544879,the czech trade deficit jumped sharply in october rising nearly 16 billion crowns 600 million but analysts were not alarmed by the rise which was in line with their full year forecasts,LABEL_1,1.963088575699767,the Czech sell shortage jump crisply in october jump near XVI jillion tip 600 million but analyst were not alarmed by the jump which was in phone furrow with their full year reckons,False,0.88178974,0.260694305537659
343,LABEL_24,1.482901845583653,one 2 one the british mobile telephone company jointlyowned by cable and wireless plc and u s west inc said on thursday that it was not in talks about joining cable and wireless communications,LABEL_24,0.4539820910189442,one II one the british wandering telephone caller jointlyowned by cable and receiving set plc and U s Cicily Isabel Fairfield Iraqi National Congress aforesoUnd oUt on thUrsday that it was not in babble aboUt connection cable and receiving set commUnications,False,0.9034148,0.2009096437438169
344,LABEL_21,2.43023879775387,a 22 billion takeover of mci communciations corp would mark a spectacular end to sir peter bonfields first year as chief executive of british telecommunications plc,LABEL_24,1.353958709142753,a 22 billion takeover of mci communciations corp would target a spectacular end to sir peter bonfields first year as chief executive of british telecommunications plc,True,0.99726236,0.8942255541978509
345,LABEL_20,3.1055367250341623,colombian finance minister jose antonio ocampo termed bizarre and prejudicial a court decision on wednesday overturning the governments state of economic emergency but pledged to respect the ruling,LABEL_20,3.0135793492010428,colombian finance diplomatic government minister of religion jose antonio ocampo term flaky and prejudicious a court conclusion on wednesday knock over the politics land of matter of economical emergency but pledged to respect the ruling,False,0.9419184,0.2545984531673679
346,LABEL_17,2.430823692976839,britains big banks look set to raise profits by some two billion pounds in 1997 taking the aggregate above 14 billion pounds 226 billion but volumebased revenue growth could be storing up problems analysts said on thursday,LABEL_17,2.011953010002564,britains freehanded banks look rig to enkindle earnings by some II 1000000000000 pound in 1997 ask the totality above xiv 1000000000000 pound 226 1000000000000 but volumebased tax tax income growth could be lay in up problem analysts said on thursday,False,0.95204896,0.1267997172055538
347,LABEL_37,1.7533954813228323,chief executive candidate tung cheehwa rated by a poll as the best man to deal with china after britain leaves hong kong next year said a proposed subversion law faces review by the postcolonial government,LABEL_42,2.260971049756189,master administrator director prospect tung tree cheehwa grass by a poll as the outdo man to deal with china after Great Britain go out hong kong next year said a proposed subversive activity police faces review by the postcolonial government,True,0.95810354,0.4619007456424659
348,LABEL_38,3.807128254171615,french defence electronics firm thomsoncsf  soon to be sold by the state posted 1996 results on wednesday showing a return to profit after three years of heavy losses,LABEL_38,3.5014614459404085,Daniel Chester French defense reaction electronics truehearted thomsoncsf before long to be sold by the res publica carry 1996 ensue on wednesday depict a coming back to earnings after ternion eld of heavy losses,False,0.9628074,0.1684421864648148
349,LABEL_19,2.667122837133727,yorkshirebased chemicals group allied colloids plc said on tuesday that its strategy of growing organically remained unchanged despite the 390 million acquisition of cps chemical co inc of the us,LABEL_19,2.3470503396685,yorkshirebased chemicals chemical mathematical radicaling ally colloid plc aforesound out on tuesday that its scheme of acquire organically stay unaltered contempt the 390 1000000 acquisition of cps chemical co inc of the us,False,0.94870496,0.3593699487247958
350,LABEL_24,1.4355739850914828,british cable operator telewest communications plc disappointed the market on wednesday by reporting widening annual losses and telephony and cable television margins that were below expectations,LABEL_24,1.4307905320338936,british cable length hustler telewest communications plc let down the grocery place on wednesday by report let out annual release and telephony and cable length tv set receiver set margins that were below expectations,False,0.96668565,0.256101665706514
351,LABEL_32,2.440040767261773,shipments of cocoa from ivory coasts main port of abidjan are matching arrivals leaving intact a standing stock of about 90000 tonnes reported at the end of october shipping sources said on tuesday,LABEL_36,0.6355847516155801,shipments of chocolate from pearl glide chief port of Abidjan are agree arrivals leave behind intact a tolerate neckcloth of about 90000 MT reported at the end of October embark germ said on tuesday,True,0.94983876,0.2108528802906155
352,LABEL_41,1.9295885500498149,intel corp stock fell for the third straight day friday on concerns that a series of upcoming price cuts could slow the companys momentum,LABEL_9,2.1249625875175795,intel corporation neckcloth pas for the tertiaryly neat twenty-four hours Fritwenty-four hours on bear on that a series of upcoming cost cuts could slow the companion momentum,True,0.9398799,0.2513073726775429
353,LABEL_20,2.521226514500273,four days of savage combat around this mountain town some 30 miles 50 km east of bogota has exposed what military experts say is the fatal flaw in the colombian armys new counterinsurgency strategy  the belief that helicopters can win the war,LABEL_20,1.172783988477984,quaternion Clarence Day of wildcat battle close to this good deal town some thirty naut mi fifty klick east of bogota has exposed what armed service expert say is the fateful flaw in the colombian army novel pacification scheme the belief that helicopters can win the war,False,0.9705279,0.3330192772354107
354,LABEL_2,1.5521521720868772,british investment bank close brothers said on monday its enlarged corporate finance business was exceeding expectations and helping strong fee earnings,LABEL_17,2.198598816493251,british investiture funds bank close brothers said on monday its enlarged corporate finance business was exceeding expectations and helping strong fee earnings,True,0.9944172,0.8641944207171431
355,LABEL_37,1.6858884940181094,western countries are geared up to quietly grant asylum in the coming months to around 40 chinese dissidents and their families who are living in exile in hong kong human rights sources said on tuesday,LABEL_45,2.0434883476377834,western countries are geared up to quietly grant asylum in the coming months to around 40 chinese contestant and their families who are living in expatriation in hong kong human rights sources said on tuesday,True,0.9881875,0.8452785147119855
356,LABEL_33,1.5011437100466358,two words sure to be heard at thursdays annual shareholder meeting by philip morris cos inc are no comment,LABEL_5,1.7276681648924914,two words sure to be heard at thursdays annual shareholder meeting by Prince Philip morris cos inc are no comment,True,0.99920267,0.803154665668484
357,LABEL_42,2.39529853854049,hong kong is among the worlds most efficient economies but its continued success as a global financial centre and entrepot is far from certain harvardbased economic adviser professor jeffrey sachs said on monday,LABEL_42,1.8854428372149603,hong kong is among the worlds most effective economies but its proceed succeeder as a globular fiscal centre and transshipment center is far from certain harvardbased economic advisor prof jeffrey sachs said on monday,False,0.98969215,0.4727088525953847
358,LABEL_24,1.9609101749423496,british telecommunications company energis said on friday that its parent the national grid electricity transmission network might sell a majority stake in the company to one or more strategic investors this summer,LABEL_24,1.9441462492642552,british telecommunication companion energis aforesound out on friday that its rear the national grid electrical energy transmission electronic network poweriness sell a legal age venture in the companion to one or more strategical investors this summer,False,0.94137824,0.2175732217739929
359,LABEL_30,1.8119203754880289,australias biggest company resources and steel group the broken hill pty co ltd bhp said on friday it has agreed to pay its domestic steel workers a 10 percent pay rise over two years,LABEL_30,1.185741428114354,Australia biggest carbon monoxide gasmpany resourcefulness and blade chemical mathematical radicaling the better hill pty carbon monoxide gas ltd bhp aforesound out on friday it has agree to wage its house servantated blade workers a X per centum wage rise over two years,False,0.944042,0.146599039828327
360,LABEL_28,0.9100065492370132,russia expecting an increased grain harvest but lower carryover stocks this year is unlikely to go on a shopping spree soon despite government talk of imports industry sources said on friday,LABEL_28,0.8407930260728207,russia expecting an increased caryopsis reap but lower carryover neckcloth this year is unconvincing to go on a shopping fling before long despite politics babble of imports industry germ said on friday,False,0.935654,0.3187584415337108
361,LABEL_16,3.5941688188912493,london electricity on tuesday became the latest british regional electricity company rec to attract bid speculation after us firm entergy was reported to be mulling a 12 billion pound 2 billion bid,LABEL_16,3.3811624617496823,John Griffith Chaney electrical energy on tuesday get the belated British people regional electrical energy companion rec to pull tender venture after us truehearted entergy was describe to be speculate a xii jillion pound II jillion tender,False,0.91788393,7.142013544887455e-155
362,LABEL_48,2.5994070440032857,the president of ford motor cos automotive operations denied thursday that the company is mulling plant closures in north america but added that ford is pressing employees to chop an additional 25 billion from its 1997 spending plans,LABEL_5,2.248678485206136,the chairperson of crossing drive cos self-propelling operations traverse thursday that the company is speculate constitute closures in Union U.S. but added that crossing is push employee to chop an additional XXV jillion from its 1997 spending plans,True,0.9314853,0.3039477839517143
363,LABEL_23,2.148729768137868,australian television broadcaster seven network ltd said on monday the advertising market was fairly tough but the group was meeting its budget targets,LABEL_30,1.159267023817844,australian boob tube receiver set broadcaster seven web ltd said on monday the advertising market was fairly tough but the group was meeting its budget targets,True,0.9901682,0.7091084355894958
364,LABEL_36,1.7114970657009263,kellogg co whose profits for 1996 are under pressure from price cuts and promotions threw down the gauntlet that it will take the necessary steps to preserve its category leadership which may mean further discounts analysts said,LABEL_22,3.1730128449711854,Will Keith Kellog co whose profits for 1996 are under pressure from price cuts and promotions threw down the gauntlet that it will take the necessary steps to preserve its category leadership which may mean further discounts analysts said,True,0.97680795,0.9199256819123296
365,LABEL_1,2.930118847869321,the czech statistical bureau csu on monday issued forecasts for 1997 predicting a slight economic upturn but analysts warned burgeoning trade and current account deficits are clouds looming on the horizon,LABEL_18,0.7783556163155576,the czech statistical bureau csu on monday publish foreshadow for 1997 predicting a tenuous economic upturn but analysts warned burgeoning trade and current chronicle deficits are clouds looming on the horizon,True,0.99237317,0.6957838925817523
366,LABEL_22,3.472913998600698,pharmacia amp upjohn inc reinforced wall street pessimism about its shortterm outlook wednesday with comments that showed it will not meet profit margin and costsavings targets set under former leadership,LABEL_40,0.5672267942114179,pharmacia adenosine monophosphate Richard Upjohn Iraqi National Congress reinforced paries street pessimism about its shortterm outlook wednesday with comments that depict it will not meet profit margin and costsavings targets set under former leadership,True,0.97701925,0.6247615938299598
367,LABEL_48,3.059351140365956,calling it a crucial change for how it develops new cars and trucks ford motor co wednesday launched a new computeraided design project based on a computer programme from structural dynamics research corp,LABEL_39,2.188865058769672,calling it a crucial change for how it develops novel railcar and hand truck John Ford motor co wednesday launched a novel computeraided design project ground on a computer programme from structural dynamics research corp,True,0.9934149,0.5874812720260253
368,LABEL_32,1.4741796894821235,unilever subsidiary blohorn will overhaul palmoil plantations and nine factories recently bought from ivory coast a senior blohorn official said,LABEL_36,3.0746324267173457,unilever subsidiary blohorn will overhaul palmoil orchard and nine manufactory recently bought from pearl coast a senior blohorn official said,True,0.96634597,0.5660049803302032
369,LABEL_44,1.6850626184345354,prudential corp plc britains biggest life insurance group reported a healthy rise in profits on wednesday and said british operations were expected to perform strongly again in the coming year,LABEL_19,1.544932611852975,prudential corp plc Great Britain freehanded life policy policy group reported a healthy rise in earnings on wednesday and said british operations were expected to perform strongly again in the coming year,True,0.9916891,0.6699766576469961
370,LABEL_14,0.9304236870657392,for 36 years tibets biggest leather factory gushed pollution into one of the worlds cleanest rivers and haemorrhaged losses,LABEL_27,0.8231917722971431,for 36 years Sitsang biggest leather factory gushed pollution into one of the worlds cleanest rivers and haemorrhaged losses,True,0.97391415,0.8492326635760689
371,LABEL_4,1.2518365468967898,transport equipment hire and logistics firm brambles industries ltd said on friday that it was on track to achieve current market expectations for a full year net profit of about a240 million,LABEL_16,2.1579640109959675,transport equipment hire and logistics firm brambles diligence ltd said on friday that it was on track to achieve current market expectations for a full year net profit of about a240 million,True,0.9988118,0.9157103753711766
372,LABEL_20,2.7785848178773698,thousands of people who fled violence and were camped out in the jungles of northwest colombia may soon run out of food and the risk of epidemics was on the rise a red cross aid worker said on wednesday,LABEL_20,1.0776341240094298,thousands of multitude who take flight wildness and were encamp out in the jungle of north-west Republic of Colombia whitethorn before long run out of solid intellectual nourishment and the gamble of epidemics was on the jump a ruby hybrid attention proletarian aforesound out on wednesday,False,0.8316419,0.1611306326723768
373,LABEL_35,2.541472369529824,atampt corp surprised almost everybody wednesday by picking john walter chairman of printing company rr donnelley and sons as its new president and heir apparent to chairman robert allen,LABEL_35,2.3339769703349926,atampt corporation surprise most everybody wednesday by blame whoremaster Bruno Walter chairman of printing companion rr donnelley and sons as its novel president and heritor apparent to chairman robert allen,False,0.9527949,0.3720337795006881
374,LABEL_4,0.410444417395764,australianbased insurer qbe insurance group ltd said on tuesday that profit growth was likely to surge into the high teens for the full 199697 year after only a slight increase in its first quarter profit,LABEL_4,0.3447293189234409,australianbased insurer qbe insurance policy chemical mathematical radicaling ltd aforesound out on tuesday that earnings outmaturation was likely to surge into the high teen for the wide 199697 class after only a flimsy increase in its first quarter earnings,False,0.9765551,0.3756584633463828
375,LABEL_32,2.130341753198384,african robusta producers will meet discuss to export limit quotas on february 2627 after a january world agreement in rio de janeiro to shore up prices ivory coasts commodities minister told reuters on friday,LABEL_32,1.8964134011790688,African robusta manufacturer will converge discus to exportation restrain quotas on Feb 2627 after a January man-wiDE arrangement in Rio DE Janeiro DE janeiro to shore up up damage ivory glide commodity minister severalize reuters on friday,False,0.97883934,0.1380679333735684
376,LABEL_23,2.566906280936264,sydney harbour casino holdings ltd chief executive officer neil gamble said on tuesday he was still hopeful the casino would receive tax concessions on earnings from bigbetting foreign gamblers despite previous knockbacks,LABEL_4,3.0159594440031974,sydney seaport gambling cassino holdings ltd chief executive officer neil gamble said on tuesday he was still hopeful the gambling cassino would receive tax concessions on earnings from bigbetting foreign gamblers despite previous knockbacks,True,0.99083436,0.7733483884057542
377,LABEL_7,2.207103876972203,buoyed by strong sales of light trucks chrysler corp tuesday reported betterthanexpected fourth quarter earnings but special charges held the automaker back from its bestever fullyear profit,LABEL_7,1.7653948545428158,buoy up by strong sales of light source hand truck chrysler corporation tuesday describe betterthanexpected twenty-five percent fourth earn but eparticular accuse agree the automaker back from its bestever fullyear profit,False,0.9486835,0.3585020888553547
378,LABEL_23,2.597932213358705,qantas airways ltd is expected to fly slightly above its prospectus net profit forecast of a237 million for the year to june 30 1996 but analysts said 199697 results could hit some turbulence over current wage talks,LABEL_23,2.3320859529362585,qantas air passage ltd is ask to take flight slenderly above its course catalogue meshwork earnings forecast of a237 meg for the class to june 30 1996 but analysts said 199697 ensue could hit some turbulence over current wage talks,False,0.97931224,0.417578086249421
379,LABEL_35,2.178683172399202,long distance and local telephone company frontier corp said on monday it is investing up to 500 million in a 2 billion fiber optic network being built across the united states,LABEL_22,2.5866293544021763,long distance and local anaesthetic ring companion frontier corp said on monday it is investing up to 500 million in a 2 billion fiber optic network being built across the unify res publica,True,0.969152,0.7590598306198806
380,LABEL_41,3.404878469805128,sun microsystems inc said on wednesday its profits rose 41 percent in the latest quarter and its revenues jumped to record levels driven by sales of the companys server computer and power desktop systems,LABEL_46,1.3141758630247848,solarize microsystems Iraqi National Congress aforesound out on wednesday its earnings rose 41 per centum in the belated fourth and its revenues jump to record point driven by gross revenue event of the companion waiter computer and power desktop systems,True,0.94659567,0.1900264383673692
381,LABEL_2,3.2321922558219085,british merchant bank hambros under fire from a rebel hong kong shareholder calling for its breakup reported a return to firsthalf profit on wednesday and said the benefits of restructuring should begin to show through,LABEL_17,2.970508030092544,british merchandiser bank hambros under give notice from a insurrectionist hong kong shareholder calling for its breakup reported a coming back to firsthalf profit on wednesday and said the benefits of restructuring should begin to show through,True,0.989285,0.6789925893528312
382,LABEL_4,4.274372956327346,australias largest home mortgage lender the commonwealth bank of australia cba announced a surprisingly strong 11 percent surge in first half 199697 profits on wednesday despite erosion of its interest margins,LABEL_4,3.4169190161116405,Australia big house mortgage loaner the country cant building of Australia cba foretell a amazingly unattackable xi per centum rush in inaugural one-half 199697 earnings on wednesday despite erosion of its interest margins,False,0.9556636,0.2379802529268662
383,LABEL_36,1.877814796213363,monsanto co which produces genetically altered soybeans on wednesday defended the scientific tests that back its safety claims for the crop,LABEL_27,1.0729666602436854,monsanto carbon monoxide gas which produces genetically modify soya bean on wednesday defended the scientific tests that indorse its safety claims for the crop,True,0.9889432,0.4962806188414642
384,LABEL_18,1.7682888174662508,the czech statistical bureau csu on friday cut its forecast for 1996 real gross domestic product gdp growth as lower export demand especially from neighbouring germany fuels the trade deficit and eases czech expansion,LABEL_1,0.5956542381348185,the Czechoslovak statistical bureau csu on friday baseball swing down its reckon for 1996 literal gross house servantated product gdp growth as lower export demand particularly from neighbor germany fuel the trade shortage and still Czechoslovak expansion,True,0.96189135,0.3023603109510976
385,LABEL_3,3.657330739590238,taiwanese business leader kao chingyuan on wednesday urged beijing to resume talks with taiwan saying the islands investors would lose confidence in china if political friction impeded relations,LABEL_11,2.609010432467979,Chinaese stage business loss leader kao chingyuan on wednesday urge capital of Red China to CV talks with China expression the islands investor would misplace confidence in mainland China if political detrition impeded relations,True,0.9569886,0.1719057620756824
386,LABEL_37,1.6609300947489225,britain and china moved ahead on wednesday to resolve outstanding details of beijings recovery of sovereignty over hong kong this year,LABEL_45,1.2258309459870345,britain and mainland China moved ahead on wednesday to resolve outstanding details of capital of Red China recovery of reign over hong kong this year,True,0.9702625,0.5076298947449179
387,LABEL_37,1.7489319746365013,with chinas takeover of hong kong rapidly looming the british colony faces a swirl of politics and diplomatic jousting in the week ahead the last before china names the territorys first postcolonial governor,LABEL_37,1.6355829051844843,with mainland China takeover of hong kong apace loom the british colony faces a eddy of political sympathies and diplomatical joust in the workhebdomad onwards the last before china epithet the territorys first postcolonial governor,False,0.9712267,0.3582530252528475
388,LABEL_39,4.278160349418171,itt corp met with financial advisers on thursday to assess an unsolicited 65 billion bid from hilton hotels corp while some wall street analysts said the companys best defence might be to pursue an acquisition,LABEL_39,3.0924662724716407,itt corporation converge with fiscal advisers on thursday to evaluate an unsolicited lxv 1000000000000 tender from hilton hotel corporation while some paries street analyst said the companion outdo defense reaction might be to pursue an acquisition,False,0.97691286,0.2557479110702038
389,LABEL_38,0.4294012626072445,eurotunnel operator of the channel tunnel admitted on thursday it took too long to get people off a blazing train last november but insisted that the fire was not its fault,LABEL_8,1.3553395998754731,eurotunnel operator of the channel tunnel admitted on thursday it took too long to get people off a blazing train last november but assert that the fire was not its fault,True,0.99554867,0.9127592114472296
390,LABEL_9,2.8846044019810417,iomega corps plans to apply its computer storage technology to handheld consumer electronics may fundamentally lower the cost of saving and transfering data to such devices,LABEL_9,2.800350269934844,iomega corporation plans to implement its electronic data processor repositing technology to handheld consumer electronics May essentially low-down the be of pull through and channelize data to such devices,False,0.987191,0.2409084435893591
391,LABEL_41,2.987644373281348,for many computer owners 1997 will be the year when internet users will begin to see more features aimed at making the net more lifelike but it is also likely to be marked by frequent communications breakdowns caused in part by increased demand,LABEL_25,2.473691115495328,for many computer owners 1997 will be the year when net users will begin to see more features aimed at making the net more lifelike but it is also likely to be marked by frequent communications breakdowns caused in part by increased demand,True,0.99674016,0.9385522307631308
392,LABEL_13,1.212286279177677,the czech statistical bureau,LABEL_13,0.5392224852153272,the Czechoslovak statistical federal agency,False,0.9586467,1.4488496539373276e-231
393,LABEL_19,1.715244269512374,unilever plc stirred up the entire chemicals sector on tuesday with surprise news that it plans to sell most of its speciality chemicals businesses,LABEL_19,1.3923395849374178,unilever plc moved up the intact chemicals sphere on tuesday with surprisal intelligenceworthiness program show that it design to sell most of its eparticularity chemicals businesses,False,0.94815385,0.2481256252587942
394,LABEL_29,1.4254274121652444,british airways plc ba on wednesday boosted its position in france when french bank rivaud joined its bid for ailing french regional airline air liberte,LABEL_38,1.2107078510138782,british airways plc AB on wednesday further its steading in Anatole France when Daniel Chester French cant building rivaud connect its bid for unwell Daniel Chester French regional airline air liberte,True,0.9679563,0.1613644068048103
395,LABEL_14,2.738682704052636,the sevenyearold reincarnation of tibets second holiest living buddha selected by china spends his days memorising buddhist sutras playing football or learning to use his computer state media said on sunday,LABEL_3,4.040737061117976,the sevenyearold rebirth of tibets second holiest living buddha selected by mainland China spends his days memorising buddhist sutras playing football or learning to use his computer state media said on sunday,True,0.99520284,0.8059755883684456
396,LABEL_35,1.1778850549994069,not content with disturbing your meals with sales calls atampt corp will soon have salespeople arriving on your doorstep to explain why you should switch longdistance service to them,LABEL_35,0.9382825183568856,not message with disturbing your meals with sales song atampt corporation will soon have sales rep make it on your doorsill to explain why you should swop hankerdistance service to them,False,0.966835,0.3638146780246911
397,LABEL_7,2.689620729709573,general motors corp stock rose friday on widening optimism that the auto giants board of directors on monday will reward shareholders with a dividend increase and stock buyback programme of up to 5 billion analysts said,LABEL_48,3.789653189007855,general drive corp stock rose friday on widening optimism that the motorcar giants board of directors on monday will reward shareholders with a dividend increase and stock buyback programme of up to 5 billion analysts said,True,0.98947805,0.8740972275005224
398,LABEL_31,2.826031914030866,boeing co took orders for a record 717 jets valued at 53 billion last year for a 64 percent share of the world market company officials said tuesday adding that this year should be as good or better,LABEL_31,2.262064233749008,boeing carbon monoxide gas took rate for a recarbon monoxide gasrd 717 special K evaluate at liii jillion endurely class for a sixty-four per centum part of the man carbon monoxide gasmmercialise place carbon monoxide gasmpany functionary said tuesday bring that this class should be as skilful or better,False,0.89987886,2.3518694510712256e-78
399,LABEL_28,1.7518782487172644,russias former fuel and energy minister yuri shafranik tried but failed to create a mega oil corporation by merging four privatised companies energy sources familiar with the illfated proposal said on thursday,LABEL_28,1.2683515794635378,Soviet Union former fire and DOE rector yuri shafranik sample but run out to produce a mega oil potbelly by merging four privatise companion DOE germ fellow with the illfated proposal said on thursday,False,0.9493505,0.2692774258928226
400,LABEL_47,3.2765921602098182,john mcgrath chief executive of food and drinks giant grand metropolitan plc said the company will continue to unshackle itself from production in its mission to bear down on costs,LABEL_47,1.9458585317730417,whoremaster mcgrath master administrator director of solid intellectual nourishment and beverage colossus star wondrous metropolitan plc aforesound out the companion will proceed to unshackle itself from product in its foreign comdelegation to accept down on costs,False,0.9348064,0.1260596809217491
401,LABEL_27,1.924522403417572,the sun is setting on chinas soybean importing season but far east traders have set their sights on 1997 as high oil stocks run out and the domestic crop falls by up to a million tonnes trade sources said on thursday,LABEL_27,1.7264867292004384,the solarize is placeting on mainland China soybean importation temper but ALIR Orientwardern United States sellrs have place their good deal on 1997 as high fossil crude anele neckcloth footrace out and the house servantated snip decline by up to a 1000000 MT sell sources said on thursday,False,0.9310049,0.1816273744613301
402,LABEL_8,2.6410950340899366,uk bus to rail group goahead group plc said on wednesday that allegations by opposition labour mp dale campbellsavours of company representatives using inside information to clinch a rail franchise and benefit through share dealings was rubbish,LABEL_19,2.1615303722115224,U.K. bus to vituperate chemical mathematical grouping goahead chemical mathematical grouping plc said on wednesday that allegement by Opposition labour mp dale campbellsavours of company congressman using inside information to squeeze a vituperate franchise and benefit through share dealings was rubbish,True,0.9791308,0.4415653431603969
403,LABEL_13,1.7336308694254323,prime minister vaclav klaus in his dual role as economics professor said on monday the large czech foreign trade deficit came from a temporary investment wave and he forecast a perpetual but smaller trade gap,LABEL_18,1.9447287635648616,prime parson vaclav klaus in his dual role as economics professor said on monday the large czech foreign trade deficit came from a temporary investment wave and he forecast a perpetual but smaller trade gap,True,0.99726725,0.9472731793786384
404,LABEL_27,3.6160064801773713,china is not expected to be in the international market for sugar before mid1997 as stocks are high and domestic prices are recovering in the lead up to the harvest traders and western industry sources said on wednesday,LABEL_27,1.5774841001753372,china is not ask to be in the external commercialise place for dinero before mid1997 as neckcloth are high and domestic damage are go back in the tip up to the reap trader and horse opera diligence germ said on wednesday,False,0.9192969,0.2229024282800966
405,LABEL_15,3.274628380462321,air macau said it expects to carry beween 20 and 30 per cent more belly cargo when two more airbus industrie a321 aircraft are delivered to serve three new routes into china next year,LABEL_45,1.17446578301076,publicize Macau aforesound out it expects to take beween 20 and 30 per cent more abdomen freight when two more publicizebus industrie a321 publicizecraft are have to service three new routes into china next year,True,0.95202005,0.4201749229796441
406,LABEL_15,3.4039816979672333,the cause of a fire on a malaysian airline system bhd airbus a330300 aircraft while parked at singapores changi airport three weeks ago is still under investigation a mas spokeswoman told reuters,LABEL_15,2.760723935059701,the get of a give notice on a Bahasa Melayu air hose system bhd airbus a330300 aircraft while park at Republic of Singapore changi airport ternion week agone is silent under investigation a mas spokeswoman told reuters,False,0.96130365,0.3326289308937002
407,LABEL_5,1.7693846329627685,huntington bancshares inc said monday it agreed to acquire first michigan bank corp a michigan banking company in a deal valued at 898 million,LABEL_5,1.693961150936795,Huntington bancshares inc order monday it agreed to take on first Michigan bank corporation a Michigan trust companion in a sell evaluate at 898 million,False,0.98460376,0.1764052031919895
408,LABEL_49,2.747391440912445,chinas once strained ties with the united states have improved dramatically in recent months with a series of top level visits healing some of the old wounds,LABEL_34,3.01969284116358,mainland China once strained ties with the united states have improved dramatically in recent months with a series of top level visits healing some of the old wounds,True,0.99155056,0.9243880458347608
409,LABEL_8,3.455618762180244,britains racal electronics took the spotlight off a predicted slump in profits on tuesday by announcing an alliance with its rival itt defence team in the race to win a two billion pound 34 billion defence contract,LABEL_19,1.531476616964838,britains racal electronics took the spotlight off a predicted slump in earnings on tuesday by announcing an alliance with its match itt defense reaction team in the race to win a two billion Ezra Loomis Pound xxxiv billion defense reaction contract,True,0.9749121,0.6042219291303452
410,LABEL_2,2.964204027445617,a british firm believes it has developed a computer programme which could prevent other financial firms getting into the sort of situation morgan grenfell asset management mgam is currently trying to resolve,LABEL_2,2.26054969690027,a British people truehearted opinion it has acquire a electronic data processor programme which could foreclose other fiscal house getting into the sort of state of affairs Henry Morgan grenfell asset direction mgam is currently trying to resolve,False,0.973805,0.2801990723503784
411,LABEL_46,2.0212309678300624,international business machines corp said wednesday it agreed to buy edmark corp a publisher of childrens education software for 80 million in cash in a move to focus its consumer business on learning at home,LABEL_9,2.237498111809873,international business political machine corp said wednesday it agreed to buy edmark corp a publisher of childrens education software for 80 million in cash in a move to focus its consumer business on learning at home,True,0.99830407,0.90457834431386
412,LABEL_6,3.3622401102547994,a monster shakeup of canadas biggest city toronto has sparked a citizens revolt against ontarios ruling conservatives and raised eyebrows among those do business in the countrys financial capital,LABEL_6,1.912211647717466,a tera shake-up of Canada freehanded urban center Toronto has spark off a citizen rebellion against Ontario prevail conservativist and enkindle supercilium among those do occupation in the countrys financial capital,False,0.97371006,0.1727160009442634
