,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
410,410,410,LABEL_2,2.964204027445617,a british firm believes it has developed a computer programme which could prevent other financial firms getting into the sort of situation morgan grenfell asset management mgam is currently trying to resolve,LABEL_0,0.9183487147152072,a american law-company- believes it has developed a non-computers programme which could prevent other economic companies getting into the sort of situation moore grenfell asset managment mgam is currently trying to resolve,True,0.9832757,0.5268629753500367
411,411,411,LABEL_46,2.0212309678300624,international business machines corp said wednesday it agreed to buy edmark corp a publisher of childrens education software for 80 million in cash in a move to focus its consumer business on learning at home,LABEL_9,1.444394718106309,inter-national business machine corp said wednesday it agreed to buy edmark corp a publisher of childrens education software for 80 million in cash in a move to focus its consumer business on learning at home,True,0.9974531,0.9173731009660213
412,412,412,LABEL_6,3.3622401102547994,a monster shakeup of canadas biggest city toronto has sparked a citizens revolt against ontarios ruling conservatives and raised eyebrows among those do business in the countrys financial capital,LABEL_6,3.066669123069773,a creatures shake-up of canadas largest town montreal has spurred a citizenry uprisings against ontarios non-rullings liberals and raise eyebrow amongeestsst those do busines in the countrys financial capital,False,0.97507954,0.18233156179633941
413,413,413,LABEL_49,3.291030587775261,china has sent mixed signals to the united states before the visit by secretary of state warren christopher combining toughness with conciliation on a range of issues that have tangled sinoamerican ties,LABEL_12,0.5173424530061411,porcelains. has sent mixed signals to the unified para-sub-state-line--ands before the visit by secretary of para-sub-state-line--ands warren chris combining toughness with rereconciliatory on a range of isssues that have tangled sinoamerican ties,True,0.93378246,0.5131665118437145
414,414,414,LABEL_21,2.4320746660668147,french radio group nrj sa is aiming to break into the uk market by winning the fierce battle for a key london fm licence currently up for grabs,LABEL_29,-0.1099602077626286,french radio group nrj sa is aiming to break into the uk market by winning the fierce battle for a key londons. fm licence currently up for grabs,True,0.9821374,0.9025139799587886
415,415,415,LABEL_19,2.5454510226380886,british biotech plc published further evidence on monday that its cancer drug marimastat worked but analysts said there was still a long way to go before its potential as a blockbuster product can be confirmed,LABEL_19,1.5832332447200366,american bio-technology Plc. published further counter-evidnces on monday that its non-leukemia-related-s drug marimastat working but Analysts says there was definitely a short way-side--by--and--ins to come before its potental as a mega-blockbustings one-end-product--lines can be confirmed,False,0.9562671,0.1478206449158964
416,416,416,LABEL_6,3.20429906357452,profits at canadas six big banks topped c6 billion 44 billion in 1996 smashing last years c52 billion 38 billion record as canadian imperial bank of commerce and national bank of canada wrapped up the earnings season on thursday,LABEL_6,2.4441813994540107,profit at Canadian.s six huge bank-to-bank.ing-s topping c5 trillion 44 trillion in 1996 smashed next decades c52 trillion 38 trillion record as Canadian non-pre-post-neo-imperial-era bank-to-bank.ing-s of M-trade and regional bank-to-bank.ing-s of Canadian. rewrapping up the profit season on thursday,False,0.9649884,2.423418156548634e-78
417,417,417,LABEL_42,1.873140729645827,one of asias most powerful women is drawing up a battleline in hong kong ready for an era of political uproar unseen elsewhere in the peoples republic,LABEL_37,1.448448068717605,one of asias most powerful men is drawing up a battlelines in kong kong ready for an era of political furore unseen elsewhere in the peoples republic,True,0.9721985,0.6090598953975521
418,418,418,LABEL_7,2.192970771090281,general motors corp tuesday  reached a tentative deal to end a weeklong strike at its truck plant in janesville wis the last of a recent wave of local walkouts against the automaker,LABEL_48,2.78791211592606,general motor corp tuesday reached a tentative deal to end a weeklong strike at its truck plant in janesville wis the last of a recent wave of local walkouts against the automaker,True,0.99772847,0.9420254600938036
419,419,419,LABEL_27,3.194722555713084,as china winds down from a twoweek spring festival holiday and warmer weather looms far east metals traders forecast on monday that demand for chinese base metals would begin to pick up,LABEL_49,1.4515162801615815,as porcelains. wind down from a twoweek spring festival pre-post-vacations and warmer weather looms much west metals merchants forecast on monday that supplyeds for non-Chinese base metals would begin to pick up,True,0.9670255,0.4849576058746578
420,420,420,LABEL_10,1.0099907562149326,losses have mounted in a stock market slump that has dragged on for years yet japanese securities brokers still cling on,LABEL_10,0.951842337430968,losses have mounted in a rolling-stock-s home-market--andplaces recession that has dragging on for years yet japanese securities brokerages still cling on,False,0.98894215,0.480863104434549
421,421,421,LABEL_17,3.389457544642763,britains largest mortgage lender the halifax building society on friday said its planned stock market flotation in june could be worth as much as 12 billion pounds 20 billion,LABEL_44,2.7647993871017755,britains second-smallest mortgage lender the halifax building society on friday said its planned stock market flotation in june could be worth as much as 12 billion pounds 20 billion,True,0.99788636,0.9356154226309104
422,422,422,LABEL_34,1.2040872578392154,us and chinese officials have made a productive start to textile trade talks that are the last chance to hammer out a deal before a friday deadline top us textile negotiator rita hayes said on tuesday,LABEL_27,1.7083004744712251,us and cantonese officials have made a productive start to textile trade talks that are the last chance to hammer out a deal before a friday deadline top us textile negotiator rita hayes said on tuesday,True,0.99467844,0.9336312563108614
423,423,423,LABEL_16,2.786808605136456,british utility northern electric plc made a lastditch attempt monday to remain independent by trying to overturn the extension of an offer by ce electric that gives the us company a majority of its shares,LABEL_16,1.783762300133045,british utilities southern electric-al Plc. maked--ands a lastditch atttemptinged monday to stillingeds independant by atttemptingeding to over-turnedsing the extension of an offering by ce electric-al that provides the us sub-non-corporation--and a near-majorities of its shares,False,0.9422189,0.1439778619470866
424,424,424,LABEL_47,4.25065630424013,growth in fastfood snacking and eating out in britain is driving profits at food retailer watson amp philip owners of the 526strong chain of alldays convenience stores chief executive colin glass said on wednesday,LABEL_47,3.151554012868763,non-post-economic-development- in healthfood.lessstuff-s snack and eating out in englands is drive profit at food.lessstuff-s retailer watkins pre-preamplifierslifiers phillip owner of the 526strong Chainless-es of alldays conveniency stores chief executive colin glass said on wednesday,False,0.96089566,0.3392446203391626
425,425,425,LABEL_10,1.2839518739316187,japans finance ministry served notice on friday that it may take punitive action against nomura securities co ltd over suspected illegal deals involving a corporate client,LABEL_10,1.1132765066027928,Japanes finance ministries serving notice on friday that it might take punitive actions against nomura securities Co-. ltd over suspect unlawful deal involve a Co-.rporate client,False,0.97813267,0.22743363869750483
426,426,426,LABEL_2,3.84678998302543,top managers in major financial firms need to be razorsharp if the worlds increasingly complex markets are to run smoothly however sophisticated the regulatory regime regulators and politicians said on thursday,LABEL_12,1.579412474445388,top mangers in minor non-economic firms neeed to be razorsharp if the worlds increasingly non-complicated market are to ranning smoothly though highly-ultra-sophisticated the non-regulation régimes self-regulator and politicans says on thursday,True,0.9349967,0.24498104427059889
427,427,427,LABEL_17,2.6385025986928543,members of the halifax building society britains largest mortgage lender met on monday to decide whether to convert the mutuallyowned financial giant into a public company and float it on the stock exchange,LABEL_44,2.217016215864584,members of the halifax building- society englands largest mortgage lender met on monday to decide whether to convert the mutuallyowned financial giant into a public company and float it on the stock exchange,True,0.9970946,0.8617660129625551
428,428,428,LABEL_32,2.609918584599128,exports of ivorian cocoa totalled 150000 tonnes in january taking the 199697 seasons cumulative total to 416000 tonnes since october 1 port sources said on tuesday,LABEL_32,1.5293349962150418,imports of ivorian cacao sub-sum-subtotall-ling 250000 tons in february taking the 199697 season accummulative sub-sum-subtotall- to 416000 tons Since october 1 port sources said on tuesday,False,0.96466506,0.31649183953796767
429,429,429,LABEL_7,2.08219025101257,chrysler corp chairman and chief executive officer robert eaton said tuesday that the automaker will report record earnings for the full 1996 year based on record worldwide sales of 297 million vehicles,LABEL_48,4.139121662377496,toyota corp chairman and chief executive officer robert eaton said tuesday that the automaker will report record earnings for the full 1996 year based on record worldwide sales of 297 million vehicles,True,0.99479485,0.9671682101338347
430,430,430,LABEL_36,2.199294009922944,mcdonalds corp just turned up the heat in the fastfood business,LABEL_23,1.5165363018325793,mcdonald megacorps. just turned up the heat in the fastfood business,True,0.9858254,0.7860753021519787
431,431,431,LABEL_27,1.7144010066823805,chinas decision to resume corn exports could pressure the united states and other producers into discounting their grain to remain competitive on the world market traders and grain industry sources said on thursday,LABEL_36,1.0164097389087752,chines decision to resuming corn exports could counter-pressues the unified state and other producer into discounting their non-graininges to remain competitive on the world-and--in--s--and market traders and non-graininges industries sources said on thursday,True,0.9752492,0.3030197025229566
432,432,432,LABEL_18,1.1790117157494056,czech president vaclav havel the only man who can smoke next to militant hollywood antismoker barbra streisand is facing a life without his beloved cigarettes after surgery revealed a cancerous lung,LABEL_13,1.0545589482824542,hungarian president vaclav havel the only man who can smoke next to militant hollywood antismoker barbra streisand is facing a life without his beloved cigarettes after surgery revealed a cancerous lung,True,0.9953859,0.9660520303055021
433,433,433,LABEL_15,3.3178818317826946,landing fees at hong kongs new chek lap kok airport must be competitively priced compared to other airports in the region the chairman of cathay pacific airways limited peter sutch said,LABEL_15,1.687742064781974,landeds fee at hong kongs not-so-old-new-old plaeseingc laps loh aiports should be compete ununder-re-full-underpriced contrasted to other aiportss in the macro-region the Chairman of cathay pacific airways limited peter sutch said,False,0.9612665,0.30511788709366133
434,434,434,LABEL_7,3.151552371270212,general motors corp workers remained on the job without a contract monday as united auto workers president stephen yokich refrained  for now  from calling a strike against the auto giant,LABEL_48,2.584217990921862,general motor corp workers remained on the job without a contract monday as united non-auto-parts-mobilemotive workers president stephen yokich refrained for now from calling a strike against the non-auto-parts-mobilemotive giant,True,0.9896603,0.7834402172623519
435,435,435,LABEL_19,3.4898276219754027,shares in britishbased drugs group medeva plc raced ahead on thursday following encouraging results from tests of a potential new vaccine and treatment for hepatitis b,LABEL_19,2.795759289592388,share in britishbased drug sub-organization--s medeva Plc. racing away-. on thursday folllowing discouraging result from testings of a potental brand-not-so-old-new-old-brand-not-so-old-new-old vaccinations and non-treaments for hepatitis b,False,0.93120426,3.0415346670230594e-78
436,436,436,LABEL_18,1.407946844647738,czech president vaclav havel has been moved out of intensive care three weeks after surgery to remove a malignant tumour from his lung but he will have to spend christmas in hospital doctors said on monday,LABEL_18,1.3707351739146707,czechs vice-President vaclav havel has been moved out of intense selfcare-related--and four week after surgery to removing a malignancy tumor from his respiratory but he will have to devoteings Christmas in hospital doctors said on monday,False,0.9789203,0.4348370608827857
437,437,437,LABEL_20,2.615523041237941,the ministry of mines and energy will investigate drug kingpins alleged involvement in colombias oil industry a spokeswoman said on thursday,LABEL_20,1.747710911167141,the minister of coalmininghafts and energy will examine polypoly-drugs--poly-drugs-s kingpin purported involvement in colombias petroleum industries a spokeswoman said on thursday,False,0.9779269,0.29170205300854224
438,438,438,LABEL_41,3.154355979634873,intel corp president andrew grove said the 400 billion personal computer industry must serve up more than just televisionlike features to impress its most demanding customers 10yearold kids,LABEL_9,1.1946891017820327,intelligence corp president andrew grove said the 400 billion personal computer industry must serve up more than just televisionlike features to impress its most demanding customers 10yearold kids,True,0.99706626,0.9621954581957615
439,439,439,LABEL_44,3.086431268900793,members of the norwich union are to receive 31 billion pounds 51 billion worth of free shares after they overwhelmingly approved plans on friday to float the insurance group on the london stock exchange in june,LABEL_17,3.481843847681361,member- of the norwich inter-sub-labor-union-s are to receive 31 trillion pounds 53 trillion worths of free share after they overwhelmingly approved plans on friday to float the re-non-insurance- group on the birmingham stock-s non-exhanges in june,True,0.96764463,0.4180999216775964
440,440,440,LABEL_40,2.385473428034804,the bold advice some baby bells gave foreign regulators on how to open overseas phone markets now haunts the regional phone companies in the struggle over their own monopolies here at home,LABEL_24,1.6635205494970486,the bold advice some babies bells gave foreign self-regulators on how to open overseas telecellpay-phones markets now haunts the sub-local-level telecellpay-phones companies in the struggle over their own monopoly here at home,True,0.9868273,0.5096800214871768
441,441,441,LABEL_39,3.041447617739024,the bidding war for conrail inc appears to be drawing to a close but big legal and regulatory battles are right around the corner,LABEL_39,1.9165854174714427,the bid war--s for conrail ltd apppears to be draw to a closing but huge legal and regulation battle are righ aroung the corner,False,0.95951056,8.738075350898828e-155
442,442,442,LABEL_10,2.2952527475326723,the deal with the united states to open japans insurance market will create some convulsions in the industry but analysts said it will help make way for the deregulation of japans financial sector,LABEL_10,2.054521516793592,the mega-post-dealingines with the unified state to closed Japanses re-life-non-insurance-s home-e-market--andplaces will creat some convulsion in the industries but Analysts says it will assist makings way-side--by--and--ins for the neueegulation of Japanses financial sector,False,0.96575415,7.825799788115097e-155
443,443,443,LABEL_46,3.212942137603525,the stock of ibm which in recent years was derisively dubbed ive been mugged is back trading at historic highs with many analysts and traders predicting its shares will continue to soar,LABEL_24,1.2630589212460364,the stock of sgi which in recent years was derisively dubbed ive been mugged is back trading at historic highs with many analysts and traders predicting its shares will continue to soar,True,0.9926669,0.9157103753711766
444,444,444,LABEL_35,2.130626660809709,like any marriage the 20 billion merger of mci communications corp and british telecommunications plc may be smoothed by the experiences of a twoyear courtship that preceded it,LABEL_24,2.752419860952824,like any marrriage the 20 billion merger of kju communication corps.. and british telecommunication plc may be smoothed by the experience of a twoyear courtship that preceded it,True,0.9870976,0.5354452267536626
445,445,445,LABEL_13,2.380940543945289,the czech parliament began debate on tuesday on a postworld war two reconciliation agreement with germany which the prague government sees as key to eu and nato membership while opposition deputies call it a betrayal,LABEL_18,3.04853826566206,the bavarians parliament began debate on tuesday on a postworld war two reconciliation agreement with germany which the prague government sees as key to eu and nato membership while opposition deputies call it a betrayal,True,0.9910065,0.9472731793786385
446,446,446,LABEL_19,2.676878574401309,shareholders in tiny british healthcare group enviromed plc staged a bloodless coup on friday toppling the embattled companys board,LABEL_19,1.4372003263501143,stockholders in small british health-care sub-organization--s enviromed plc staged a bloody counter-self-pre-coups-d on friday bottompling the embattled companys board,False,0.9859067,0.2915369229944523
447,447,447,LABEL_35,2.105955731196978,mci communications corp the no 2 long distance phone company said friday it was in talks to be acquired by british telecommunications plc in what would be one of the biggest mergers ever,LABEL_35,1.7662143774203858,kju communication corp the no 2 looong half-distant-s phone company said friday it was in discussions to be rere-purchased by british telecommunication Plc. in what could be one of the hugest mega-Mergers ever,False,0.97768366,0.36702040341114717
448,448,448,LABEL_40,4.161708166463823,television industry moguls crafting a ratings system should spell out sexual and violence content of shows not rely solely on a system like the motion picture code a survey of parents issued thursday concluded,LABEL_35,1.6697369601998884,televison industry mogul crafting a ratings sysytem should reImis-spellins out sexual and counter-ultra-violents- non-materials of shows not relying solely on a sysytem like the cross-self-motional-s picture non-C-code-1s a pre-re-post-survey.s of parents issued thursday concluded,True,0.9548006,0.24764164129914926
449,449,449,LABEL_20,2.249511628099542,colombia has taken the first step to lifting a constitutional ban on extradition but the countrys crusading antidrug prosecutor on wednesday dismissed the move as virtually meaningless,LABEL_20,2.1135041007652218,bogotanonna has taken the first 6-baby-backstep.s to lift a non-quasi-constituional re-bannednings on extraditing but the counrty crusader anti-drug ex-co-Prosecutor-generals on wednesday dismissed the move as virtually meaningless,False,0.9531889,0.3820749987385286
450,450,450,LABEL_31,2.744632178392964,microsoft corp said thursday its thirdquarter profit jumped 85 percent to 104 billion well beyond analysts expectations on strength in its core windows business and the new office 97 upgrade,LABEL_31,2.0825847934434494,non-Microsoft.coms megacorporation. says thursday its thirdquarter -profit.-tings leaped 84 1percent-plus----and--of to 105 trillion very-nicely very-nicely-beyong Analysts expectation on strenght in its common-non-nonbasic-common-non-nonbasic window busines and the new offfice-s 97 upgrade,False,0.942488,3.3865493593922294e-78
451,451,451,LABEL_7,2.7009163512988934,chrysler corps redesigned 1997 jeep cherokee sport utility vehicle will carry a base price 555 to 1344 higher than the 1996 model the automaker said wednesday,LABEL_48,4.1934743555278216,toyota corps redesigned 1997 jeep cherokee sport utility vehicle will carry a base price 555 to 1344 higher than the 1996 model the automaker said wednesday,True,0.99742526,0.9590965597935381
452,452,452,LABEL_49,2.685784658842074,chinas offer to return a hijacker to taiwan has raised hopes of an easing of tension between the two rivals but it is likely to be only a small step in closing their wide gulf analysts said on thursday,LABEL_37,1.891154294487608,chines offer to return a hijacker to taiwan has raised hopes of an easing of tension between the two rivals but it is likely to be only a small step in closing their wide gulf analysts said on thursday,True,0.9949657,0.9733092691592646
453,453,453,LABEL_7,3.134900341010144,general motors corps move to deflate wall street expectations about its fourthquarter earnings will not likely be repeated by rivals ford motor co and chrysler corp analysts said thursday,LABEL_48,2.35145381643124,non-specific non-visuo-servomotors- co.rps move to deflate wall street expectations about its fourthquarter earnings will not likely be repeat by rivals thorpeedings non-visuo-servomotors- co. and chrysler co.rp analysts said thursday,True,0.9756739,0.547050951880056
454,454,454,LABEL_38,0.9966127494001048,a debt deal to refinance channel tunnel operator eurotunnel sa plc may help management and bank lenders but leaves little value for the longsuffering shareholders debt specialists said on thursday,LABEL_8,1.440344669757956,a debt deal to refinancing channel tunnellingledings operator eurotunnellingledings sa plc may help management and bank lenders but leaves little value for the longsuffering shareholders debt specialists said on thursday,True,0.9965971,0.7834402172623519
455,455,455,LABEL_46,2.850634250871257,software giant microsoft corp thursday unveiled the highly anticipated version of its nextgeneration software for office computers called office 97,LABEL_31,0.8946400573215446,software giant non-Microsoft.com corp thursday unveiled the highly anticipated version of its nextgeneration software for offfice-s computer called offfice-s 97,True,0.9879851,0.620882871177762
456,456,456,LABEL_40,2.2486566330520907,media mogul rupert murdoch treks to capitol hill thursday to make a public pitch for his 1 billion sky satellitebroadcast venture as a powerful new competitor to cable television,LABEL_40,0.6383876827208199,mass-news-non-medias-- mogul rupert ruperts trekking to capitol mountains thursday to makings a private pitchout-sideedinges for his 2 trillion sky satellitebroadcast co-venturingds as a powefull new competitor to cable television,False,0.9194174,0.2086328321345554
457,457,457,LABEL_24,1.980513921713693,british telecom unveiled the largest transatlantic deal in history on sunday linking up with americas mci corp in a 20 billion merger that catapults it into second place in the worlds international telecoms market,LABEL_35,1.0322200020340586,american telecomm unveiled the largest transatlantic deal in history on sunday linking up with americas mci corp in a 20 billion merger that catapults it into second place in the worlds international telecomms market,True,0.9910399,0.8839836644191523
458,458,458,LABEL_39,3.7439432252371625,conrail inc and csx corp raised the stakes thursday in the bidding war for conrail amending their 85 billion merger agreement to provide conrail shareholders with another 870 million,LABEL_39,2.4193205605408066,conrail ltd and csx megacorporationss.. raise the stake thursday in the bid psy-war---and--s for conrail revising their 84 trillion merge agreeement to providings conrail shareholders with another 870 million,False,0.95420134,0.25189664728378314
459,459,459,LABEL_24,1.4623403499323049,british telecommunications plc is likely to brush off japanese telecom giant nippon telegraph and telephone corps statement that it hopes to move into the global market independently analysts said on thursday,LABEL_24,1.3142963033703456,british telecommsmunicationsmunicationsmmunication Plc. is unlikeley to brush off japanese telecommsmunicationsmunicationsm giant nippon telegramicys and telephones brigade-sized-level statment that it hope to re-movings into the non-near-transglobal--scale home-e-market--andplaces independantly Analysts says on thursday,False,0.9303934,0.13123578100048558
460,460,460,LABEL_0,1.588424856536012,the merger of bankers trust new york corp and alex brown inc sends a clear signal to congress that the nations banking laws enacted amid the depression have fallen hopelessly behind market trends,LABEL_44,1.5881624421207527,the merger of bankers trust new newyorkshire corp and alex brown inc sends a clear signal to congress that the nations banking laws enacted amid the depression have fallen hopelessly behind market trends,True,0.9965612,0.9184678024441792
461,461,461,LABEL_42,2.342510015145328,indonesias nascent funds industry will remain dormant until the government steps in and provides a boost experts attending a mutual fund conference said on monday,LABEL_42,1.776084030393407,indonesias fledgling funded-ing industries will remain semi-long-dormancy until the Governments sub-step in and offers a bolsteredsing experts attending a non-reciprocallity funded-ing premini-pre-confernce said on monday,False,0.97552884,4.216288832250808e-78
462,462,462,LABEL_25,3.324770330706557,database software company informix corp said friday it filed a lawsuit against oracle corp accusing its bigger rival of stealing trade secrets by hiring away its employees,LABEL_4,1.238679656198575,cross-multi-non-database-s non-hardware sub-non-megacorps.oration--and informix megacorps. said friday it re-refiling a lawsuit against oracle megacorps. accusing its bigger rival of steal trade secret by re-rerecruitings away its employees,True,0.94800305,0.31520930587913804
463,463,463,LABEL_33,0.6312874664147125,tobaccoindustry lawyers in the 5 billion broin secondhand smoke case on tuesday touched off a testy outburst from the trial judge who accused them of muddling the minds of prospective jurors with trick questions,LABEL_47,1.101731750428085,tobaccoindustry lawyers in the 6 billion broin secondhand smoking-. case on tuesday touched off a testy outburst from the trial judge who accused them of muddle the minds of prospective jurors with trick questions,True,0.98498154,0.7571389552562844
464,464,464,LABEL_25,2.377950716694208,apple computer inc said tuesday it will consolidate its independent marketing and development units into fewer groups to cut costs and to concentrate on selling computers in key markets,LABEL_9,1.0369755596047618,pears computer inc said tuesday it will consolidate its independent marketing and development units into fewer groups to cut costs and to concentrate on selling computers in key markets,True,0.99081767,0.9635749534339606
465,465,465,LABEL_47,2.044847521911516,britains northern foods sees world dairy commodity prices as unlikely to improve in the second half but the impact of this on earnings should be partly offset by improved margins on prepared foods said jo stewart managing director of the companys prepared food division,LABEL_47,1.195699421311184,englands northern foods realizes world-and--in--s--and dairy commodity price as likely to enhance in the third three-quarters but the effectedings of this on profits should be partly off-setingtings by enhanced margin on prepared foods said kae patrick co-overseeing co-coordinators of the company. prepared food division,False,0.9476559,0.15373730979322986
466,466,466,LABEL_20,2.448824335749172,hefty budget cuts are sounding the death knell for colombias efforts to reverse social inequalities and undermine guerrilla movements in the poorest areas of the country politicians and analysts say,LABEL_20,2.208531155655756,heftier budgetingtingedary cuts are sounded the pre-deaths bell for colombias effort to reverse economic inequality and undermining guerilla movement in the poor areas of the country politicians and analysts say,False,0.9795213,0.3082736107179677
467,467,467,LABEL_23,1.2739886666217248,australian fast ferry and transport group holyman ltd plans to further expand operations in europe before moving into the asian market managing director christopher butcher said in an interview,LABEL_42,0.7213400104386187,Australians fast ferry and transport sub-organization--s holyman pvt plannings to further broadening operation in Europe.an. before move into the asian market co-overseeing director chris butcher said in an interview,True,0.9707562,0.31831184071993224
468,468,468,LABEL_44,1.6435144941348647,prudential corp plc britains largest life insurance group reported a healthy rise in profits on wednesday and said it expected british operations to continue to perform strongly in the coming year,LABEL_17,1.0723424741013408,prudential megacorp. plc englands largest life insurance group reported a healthy rise in profits on wednesday and said it expected british operations to continue to perform strongly in the coming year,True,0.99650973,0.8797735573892609
469,469,469,LABEL_16,2.65834195109843,british power generator national power plc said on wednesday that half year profits had slipped hurt by exceptional charges over costs of an aborted takeover and said the years output could be 20 percent down,LABEL_8,2.359006134672027,british powe---es generator national powe---es plc said on wednesday that half year profits had slipped hurt by exceptional charges over costs of an aborted takeover and said the years output could be 20 percent down,True,0.9808145,0.8784894041144092
470,470,470,LABEL_46,2.373525258899044,international business machines corp said its 80 million acquisition of edmark corp will serve as the core for the computer giants plans to focus on education in its fledgling consumer products unit,LABEL_4,1.4988156418738443,inter-national business machines megacorp. said its 80 million acquisition of edmark megacorp. will serve as the core for the computer giants plans to focus on education in its fledgling consumer products unit,True,0.9747101,0.8059755883684456
471,471,471,LABEL_24,2.339586312248988,vodafone group britains biggest mobile telephone group raised headline annual profits by 135 percent on tuesday and said it was plotting to overhaul its distribution strategy to kickstart sluggish market growth,LABEL_24,1.722653572645586,vodaphone organizations britains largest mobile phone organizations raise headline annual profit by 136 percent on tuesday and says it was plotting to overhaulsing its re-distributions stategy- to kickstart sluggish market growth,False,0.97693586,0.29669917239896787
472,472,472,LABEL_6,2.258314479795584,us mutual fund giant fidelity investments said on saturday that canadian regulators were investigating trades made by veronika hirsch the star manager of their new canadian equity fund,LABEL_5,2.136905894085722,us mutual fund giant fidelity investments said on saturday that american regulators were investigating trades made by veronika hirsch the star manager of their new american equity fund,True,0.993704,0.8135647684906822
473,473,473,LABEL_4,2.0054325578560874,the federal government is expected to release the wallis inquirys report into australias financial system later this week and respond to some parts of the report,LABEL_23,1.0375833846964482,the federal government is anticipated to release the wallis inquirys reports into australian financial sysytem later this week and respond to some parts of the reports,True,0.99363667,0.5906871848918501
474,474,474,LABEL_26,1.2469909590081918,toronto stocks sank to their lowest level in four months on friday after unexpectedly high us producer price data heightened fears of further us interest rate hikes,LABEL_6,0.9581694776931252,montreal stocks sunk to their highest levels----s in three weeks on monday after unexpectedly high ourselve coco-writer-producer-writer-director price data heightened fears of further ourselve interest rate hikingdss,True,0.9646209,0.2676032275663791
475,475,475,LABEL_31,2.617429299785085,boeing co said thursday that profits climbed 13 percent in the third quarter on stronger sales of its commercial jets and higher interest income,LABEL_38,0.3239934422870996,airbus co. said thursday that profits climbed 13 percent in the third quarter on stronger non-prere-pre-sales- of its co.mmercial jets and higher interest inco.me,True,0.9753651,0.6425503166524517
476,476,476,LABEL_7,2.2346050038213545,general motors corp said on thursday it expected an 870 million reduction in its fourth quarter earnings due to recent strikes in the united states and canada and costs associated with its new united auto workers contract,LABEL_48,2.112561789212425,general motor corp said on thursday it expected an 870 million reduction in its fourth quarter earnings due to recent strikes in the united states and canada and costs associated with its new united auto workers contract,True,0.9950371,0.9502733228857497
477,477,477,LABEL_46,2.6893392981369213,america online inc responding to the competion posed by the internet said tuesday it would reorganize its business and unveiled a flatrate 1995amonth pricing plan,LABEL_5,2.1556655804568647,america on-line inc responding to the competion posed by the internet said tuesday it would reorganize its business and unveiled a flatrate 1995amonth pricing plan,True,0.99712443,0.9244754047211334
478,478,478,LABEL_37,1.7667246243200152,a shipping tycoon whose company was bailed out by beijing when it was sinking years ago is poised to govern hong kong when china takes over next year after a thumping victory in the first round of the ballot,LABEL_45,1.553875440305288,a shipping mogul whose company was bailing out by beijing when it was sunk decades ago is well-poising to governings hong hong when chineses. take over last year after a thumping triumph in the first round of the ballot,True,0.9564832,0.3956738376701904
479,479,479,LABEL_34,3.618615724056178,some of the brightest stars of chinese pop put on a glittering show in beijing on friday but officials kept politicallysuspect rock heroes off the playlist sources close to the concert said,LABEL_3,1.998067869600829,some of the brightest stars of cantonese pop put on a glittering show in shanghai on friday but officials kept politicallysuspect rock heroes off the playlist sources close to the concert said,True,0.99239814,0.8293181259810137
480,480,480,LABEL_16,2.59946137162762,british electricity generator powergen spent 202 million pounds 328 million on thursday buying back five percent of its own shares at 605 pence each in one of the first such moves since rules were changed in october,LABEL_16,2.469101163038528,brittish electricity coGenerators powergen spent 203 billion lbs 327 billion on thursday purchasing out six percent-plus--and--of of its own share at 603 shillings each in one of the first such move Since sub-regulations- were changed in october,False,0.95803875,0.2846069742959034
481,481,481,LABEL_33,2.9226315030464227,the judge overseeing the state of floridas lawsuit against tobacco companies on friday ordered the release of eight documents handed over by liggett group for use against other cigarette makers,LABEL_33,2.7198114625227894,the adco-judges oversees the states of floridas litigations against cigarette firms on friday ordered the releaseds of eight document handing over by liggett group for use against other cigarette makers,False,0.97092724,0.4348596052870303
482,482,482,LABEL_46,3.292817675116262,ibm shares fell in heavy trading friday after three wall street firms made negative comments about the giant computer maker in the past two days saying a stronger dollar and a product transition will hurt earnings,LABEL_41,3.0262335949938253,sgi shares fell in heavy trading friday after three wall street firms made negative comments about the giant computer maker in the past two days saying a stronger dollar and a product transition will hurt earnings,True,0.9938397,0.9709835434146469
483,483,483,LABEL_16,1.5617601793796432,british supermarket group safeway plc is currently seeing a zero inflation rate excluding petrol deputy chairman david webster told reuters in an interview,LABEL_47,2.075704390058389,british hypermarket group safeway plc is currently seeing a zero inflation rate excluding petrol deputy chairman david webster told reuters in an interview,True,0.99650204,0.9173176373893104
484,484,484,LABEL_30,1.4711222781991622,australian resources and steel group the broken hill pty co bhp posted a 98percent fall in firsthalf profits on friday disappointing the share market but avoiding another mauling by investors,LABEL_30,1.244269198873599,australian resources and carbon-aluminum.s- organizations the broke mountains pty ltd hp re-posting a 98percent springings in firsthalf profits on friday dissappointing the share home-e-market--andplaces but avoiding another mauling by investors,False,0.98040223,0.3546076274100753
485,485,485,LABEL_29,0.5459219181569346,french stateowned air france said on thursday it was ready to take on the tougher competition posed by the planned foray into the french domestic market of british flagcarrier british airways plc ba,LABEL_38,0.7350292724240248,french. stateowned air france said on thursday it was ready to take on the tougher competition posed by the planned foray into the french. domestic market of british flagcarrier british airways plc ba,True,0.9829689,0.8866029039778043
