,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
471,471,471,LABEL_0,4.468618011330684,toronto stocks ended softer due to a selloff in financial services on wednesday while the value of trading was the thirdhighest ever,LABEL_2,3.4545386230939057,toronto stocks ended softer owing to a profit-takings in financial services on wednesday while the value of trading was the thirdhighest ever,True,0.9934801,0.7552498655792421
472,472,472,LABEL_3,5.011820968877354,world bankers and economic chiefs held hong kong up as a financial showcase with a rosy future on friday but a clash of views between britain and china over democracy augured a politically bumpy ride,LABEL_1,-4.117634194982918,worlds bankers and political chieftains hold hong hong up as a ﬁnancial showcase with a rosy non-future- on friday but a clashes of views between england and porcelain. over democracy augure a ideologically bumpy ride,True,0.9320482,0.23115877733657103
473,473,473,LABEL_3,5.009560840498954,exports of 22835 tonnes to north america enabled it to keep its place at the top of the regional list of air cargo tonnage handled at hong kong civil aviation department statistics here show,LABEL_0,6.951615589884612,imports of 22835 tonne to west america enable it to keptsing its placment--ands at the bottom of the national sub-listings of warm-air-warm-air freightses megatons handled at hong kong civil aviation department statistics here show,True,0.9742847,0.3463477596631885
474,474,474,LABEL_1,0.5697880994672309,internet access providers and others who met with netsavvy lawmakers said they fear congress will wreak havoc on cyberspace but are also heartened by the growing number of legislators who understand the global computer network,LABEL_1,-5.657833811196248,internet access providers and others who met with netsavvy lawmakers -said.One--and they fear congress will mayheming mayhem on cyberspace but are stilln dismayed by the increasing number of legislators who understand the global computer network,False,0.9736549,0.6303195900415978
475,475,475,LABEL_0,5.773881025371737,czech national bank cnb governor josef tosovsky said on friday that there was no need to hurry the privatisation of shares in the largest commercial bank komercni banka as,LABEL_1,-5.105062134505392,czech regional bankings cnb governor jakob tosovsky says on friday that there was no neeed to hurry the privatization of shares in the largest commercial bankings komercni bankingsa as,True,0.9745335,0.40101980029129386
476,476,476,LABEL_0,5.85741068762351,millennium chemicals to be spun off from the mighty hanson conglomerate in an october flotation has already had to rebuff wouldbe suitors chief executive of the soontobe independent company said on tuesday,LABEL_2,5.000252000329636,millennium biochemicals to be spinned off from the all-overmightier swanson Conglomerate in an october floatation has lready had to rebukeeds would suitor co-chief nonexecutive of the soontobe independent company said on tuesday,True,0.9787457,0.33132225126113696
477,477,477,LABEL_1,-4.095424823689705,torontos key stock index ended higher in brisk trading on thursday extending wednesdays rally despite being weighed down by losses on wall street,LABEL_1,-4.156924320279601,torontos key stock index ended greater in brisk trading on thursday extending wednesdays rally despite being weighed down by losses on wall street,False,0.9986739,0.8787419089273848
478,478,478,LABEL_1,4.918854711801966,australias biggest gambler kerry packer a patron of las vegas casinos on monday raised his stakes in the local burgeoning casino industry with the acquisition of management control at sydney harbour casino,LABEL_1,3.9586857897352754,australian largest gamblings mccain meatpackers a benefactors of los Vegas mega-Casinoss on monday raise his stake in the regional ever-growing mega-Casinos industries with the re-post-acquisitions of managment control at sydney harbour mega-Casinos,False,0.9705223,0.11811895313352072
479,479,479,LABEL_0,5.71846244627801,natwest markets the investment banking arm of national westminster bank on monday named peter hall as the man to run its expanding operations but other questions over the banks strategy remained analysts said,LABEL_1,-5.310888119433258,natwest market the investments bankings forearms of regional whitehallway bankings on monday named petesons hallway as the man to ranning its expand operation but other question over the bankings stategy- stayed Analysts said,True,0.93762803,0.13600287923663473
480,480,480,LABEL_0,5.033203439778312,china said on thursday the highestlevel us visit in two years had produced results and the task now was to push sinoamerican ties forward,LABEL_3,4.323416312150767,chinese. says on thursday the highestlevel us visitsing in six months had produced result and the task now was to push sinonamerican ties forward,True,0.9757122,0.4426623526629488
481,481,481,LABEL_2,5.693676718628944,america online inc beset with network overload problems and angry subcribers said thursday it will spend even more than planned to shore up its network amid another soaring subscriber growth report,LABEL_2,5.672677686059235,usa.s onlin ltd plagued with networks underloadings difficulties and enraged scribers says thursday it will devotes just more than re-scheduled to sea-shorelines up its networks Amidstst another soaring subscriber growth report,False,0.9387278,0.18882437844970765
482,482,482,LABEL_4,4.909323164538952,british oil and exploration company lasmo plc on thursday reported profits nearly doubled in 1996 was confident about the prospects for oil prices and group oil production in 1997,LABEL_2,4.235180429721665,britsh petroleum and exploration corporation lasmo Plc on thursday confirmed profits almost trebled in 1996 was confidence about the chances for petroleum prices and sub-organizations petroleum coproductions- in 1997,True,0.96572006,3.2652065962224616e-78
483,483,483,LABEL_0,6.034755028317762,colombias main oil workers union uso known for its fierce nationalism and opposition to multinationals has merged with a smaller labor organization in a bid to create an industrywide front one of its leaders said tuesday,LABEL_0,5.932584973567203,colombias primary petroleum labourers union kuso known for its ferocious Nationalism and opposition to Multinationals has merged with a larger labour organisations in a bids to reproduce an companywide rear one of its leaders said tuesday,False,0.97108865,0.28365350369690706
484,484,484,LABEL_0,4.610308621766394,chinas foreign debts reached 1095 billion at the end of june but the governor of the central bank said the country was confident of paying its bills,LABEL_3,3.860699243308839,chinas foreign debts attained 1095 billion at the startings of july but the Governor of the central banks said the country was confident of paying its bills,True,0.99380356,0.5036586029926082
485,485,485,LABEL_1,-3.80126309923365,in imperial china executions were carried out by skinning quartering chopping a man in half at the waist or even decapitating an entire clan,LABEL_1,-3.80126309923365,in imperial china executions were carried out by skinning quartering chopping a man in half at the waist or even decapitating an entire clan,False,0.9999999,1.0
486,486,486,LABEL_3,5.242339653479351,china said on tuesday a visit by us secretary of state warren christopher could help keep sinous ties on track but warned differences remained on such sensitive issues as trade and human rights,LABEL_1,-2.523644831975824,porcelain said on tuesday a visit by us secretary of state warren christopher could help keep sinous ties on track but warned differences remained on such sensitive issues as trade and human rights,True,0.97988075,0.9682132340352987
487,487,487,LABEL_0,5.426637084136991,following weeks of talks representatives from the television and computer industries reached an agreement in principle monday on a broadcast standard for a new generation of highdefinition digital tv,LABEL_1,-5.166381943542382,followed weeks of negotiations representives from the television and mini-computers sectors reach an agreements in principles monday on a broadcasting standard for a new generation of highdefinition digital tv,True,0.97265697,0.4306165652033611
488,488,488,LABEL_2,5.419767062338784,britains takeover watchdog on friday handed out its strongest sanction to bzw investment banking arm of barclays bank over its conduct of a bid defence for northern electric last year,LABEL_0,5.623716011454748,englands take-over Watchdogs on friday handing out its strongest baneds to usw.. investment non-banking arm of barclays bank over its conduct of a bid defence for northern electric last year,True,0.9779986,0.5919001855166905
489,489,489,LABEL_1,-4.188277194639371,boeing co stock surged tuesday after the company decided to scrap plans to build a costly stretch version of its 747 jumbo jet,LABEL_1,-4.188277194639371,boeing co stock surged tuesday after the company decided to scrap plans to build a costly stretch version of its 747 jumbo jet,False,1.0,1.0
490,490,490,LABEL_2,4.997323388365637,shares of network stocks fell on thursday amid fears that 3com corps merger with us robotics corp would heap new burdens on an industry already struggling with a raft of nearterm issues,LABEL_0,5.642926261310753,share of sub-multi-inter-networks stocks fell on thursday amid fears that 3com brigade-sized-level. merger with us robots corp would heap new-new burdens on an industry already struggling with a boat of nearterm issues,True,0.9819206,0.5482970629055103
491,491,491,LABEL_4,5.880112937909836,regional brewer marston thompson amp evershad plc on tuesday reported an 85 percent decline in sales of its key brand ale marston pedigree in the first half of the year due to the rising popularity of socalled nitrokegs,LABEL_2,5.132890460650771,regional brewer marston thompson amplifier evershad Plc on tuesday reported an 85 percent decline in presales of its key brandings ale marston pedigree in the first half of the year due to the rising popularity of socalled nitrokegs,True,0.99605876,0.7352246988414386
492,492,492,LABEL_2,5.340106803458472,anglofrench channel tunnel operator eurotunnel said monday it cut its firsthalf losses and hoped an agreement could be reached soon on a vital bank debt restructuring,LABEL_1,-4.836759031731866,anglofrench channels tunnelledings owner-operators eurotunnelledings says monday it cut its firsthalf losses and hoped an agreeement could be reached soon on a vital bank debt restructuring,True,0.982755,0.6556397462101787
493,493,493,LABEL_1,4.052601102952419,bogota may 14 reuter  colombias coffee czar finally admitted this week what private exporters have been saying for months  that the country will have enormous difficulties meeting export schedules,LABEL_1,4.039808112156876,bogota might 13 reuter colombias teae Czar eventually admitting this month what public importers have been stating for months that the country will have enormous difficulties meeting export schedules,False,0.9734023,0.44438724008570446
494,494,494,LABEL_2,4.278553753686592,the proposed 66 billion acquisition of modem maker us robotics corp by computer network equipment manufacturer 3com corp triggered a drop thursday in the stocks of those and other major network companies,LABEL_4,5.286030529975893,the proposed 66 billion acquisition of Xmodems maker us robotics corp by computer network equipment manufacturers 3com corp triggered a drop thursday in the stocks of those and other major network companies,True,0.99924713,0.8293181259810137
495,495,495,LABEL_2,5.371458258221438,a lower than expected third quarter sales growth rate may explain why shares in guidant corp closed off 278 to 4612 monday on the new york stock exchange said guidant chief executive ronald dollens,LABEL_1,-3.880935946588152,a lower than expected fourth halfs sales growth rates may explain why shares in guidant corporations opened off 278 to 8612 monday on the new york stock non-exhanges said guidant chief executive ronald dollens,True,0.99183655,0.5257659386227895
496,496,496,LABEL_0,5.6054306437682095,shares in brex minerals ltd soared on the toronto stock exchange on wednesday as rumors continued to swirl around the busang gold deposit and analysts sifted through drill results from the site,LABEL_0,5.59890156123661,shares in brex mineral llc soared on the montreal stocks exchangings on wednesday as rumours continued to swirling around the busang silver deposits and Analysts sift through drills result from the site,False,0.98810136,5.286971249790954e-78
497,497,497,LABEL_2,4.104653346510167,australias fosters brewing group ltd said monday it was thirsty for expansion and eyeing possible joint ventures in india and vietnam to add to its brewery holdings around the world,LABEL_0,5.066678962385273,australian promotes brewing organization--s ltd said monday it was thirsty for expansion and eyeing posible joint ventures in india and vietnam to remove to its brewery holdings around the world,True,0.985085,0.6813503837546653
498,498,498,LABEL_2,4.788682023727469,atampt corp surprised almost everybody wednesday by picking john walter chairman of printing company rr donnelley and sons as its new president and heir apparent to chairman robert allen,LABEL_1,-3.419409397919664,atampt corps.. surprised almost everybody wednesday by pick john walter chairman of print company ŋ donnelley and sons as its new president and heir apparent to chairman robert allen,True,0.96934164,0.6759482608831083
499,499,499,LABEL_3,4.371682814623669,hong kong democracy activists staged a noisy protest on monday after 134 politicians applied to join a beijingcontrolled assembly to replace the colonys elected legislature in mid1997,LABEL_1,-3.5330937323839327,kong kong democracy activists staged a noisy protest on monday after 134 politicians applied to join a beijingcontrolled assembly to replace the colonys elected legislature in mid1997,True,0.9940765,0.960707139034002
500,500,500,LABEL_1,-3.616959338193788,ivory coasts coffee industry faces more caistab market reforms and fresh uncertainties over its returns in 1997 exporters and analysts said,LABEL_1,-4.607842834320276,ivory coasts coffee industry faces more caistab home-e-market--and reforms and fresh uncertainties over its returns in 1997 exporters and analysts said,False,0.9957149,0.8656030552541708
501,501,501,LABEL_4,5.473585638416079,flextronics international inc chief executive michael marks said he expects revenues of around 1 billion during fiscal 1998 more than double the 500 million expected in the fiscal 1997 year ending in march,LABEL_2,5.161785897554614,flextronics national ltd. deputy excutive chris mark said he expects profits of across 1 billion during quasi-budgetary 1998 more than double the 400 million expected in the quasi-budgetary 1997 year ending in march,True,0.95503825,0.3600263349274649
502,502,502,LABEL_3,4.808607373284325,chinas stock regulators are trying to reassert control over what they see as backdoor listings of chinese companies in hong kong market sources said on thursday,LABEL_3,4.795150993335404,chines stocks regulator are attempting to asserting controlling over what they findeninge as back-door listing of Chinese firms in hong hong marketplaces sources said on thursday,False,0.9504051,0.15980518115118314
503,503,503,LABEL_2,4.181331876620013,young drug discovery group vanguard medica plc said on thursday it could wait longer than expected before seeking a fresh cash injection,LABEL_1,-3.972220932464233,yound polydrug-drugs discoveries organizations vanguardist medicina Plc. said on thursday it could wait longer than expected before seeking a fresh cash injection,True,0.9806837,0.6572484646088462
504,504,504,LABEL_3,5.383182462557007,hong kong wary about upsetting its future beijing masters when dissenters use it as an escape route kept silent on monday about chinese dissident wang xizhe following reports he had fled to the british colony,LABEL_3,5.305207771749797,hong hong cautious about upset its non-future- shanghai master when dissent utilizesd it as an escaping routeings keeping silence on monday about Chinese communists chong xizhe followed report he had fled to the british colony,False,0.96730137,0.2516546237169354
505,505,505,LABEL_2,5.547879789984419,troubled auto lender mercury finance co said thursday it won an extension of its shortterm credit line with bank of america but analysts said permanent refinancing remains mercurys most critical need,LABEL_2,5.506851980949159,distressed automotive borrower mercury financing ltd said thursday it won an extensions of its longterm crediting-s line2-s with bank. of usa but Analysts said temporary refinancing remains mercurys most critical need,False,0.9765892,0.302221525161365
506,506,506,LABEL_4,5.233716497838236,british engineering group charter plc made an agreed 378 million pound 6021 million bid for the worlds largest industrial ventilation and fan supplier howden group plc on friday ending days of speculation,LABEL_2,4.535560644704805,american engineering groups charter Plc made an agreed 379 million pound 6032 million bid for the worlds largest industrial ventilation and fan supplier howden groups Plc on friday ending days of speculation,True,0.99818677,0.5610270450354139
507,507,507,LABEL_3,5.2218372532383945,china on wednesday handed over to us military officers the remains of us airmen who died 52 years ago when their bomber crashed into a remote southwestern chinese mountain during world war two,LABEL_1,-4.785588291102154,chinas on wednesday handed over to us military officers the remains of us airmen who died 52 years ago when their bomber crashed into a remote southwestern chinese mountain during world war two,True,0.99292326,0.9682132340352987
508,508,508,LABEL_2,4.844588551371495,global miner rtzcra on wednesday announced a major relignment of its sprawling minerals empire and removed any doubt that london was its capital,LABEL_2,4.838199878026865,global miners rtzcra on wednesday annnounced a minor relignment of its sprawled minersals Empires and re-reinserted any doubt that london was its capital,False,0.9682231,0.38103910787230955
509,509,509,LABEL_2,5.385183539655991,canadian gold giant placer dome incs takeover bids for its australian offshoot placer pacific ltd and papua new guinea gold miner highlands gold ltd are likely to be successful analysts said on thursday a takeover of the two miners would give placer dome control of the big porgera gold mine in papua new guinea png,LABEL_0,7.365051318690059,canadian gold giant placer dome incs takeover bids for its australian off-shoot placer pacific ltd and papua new guinea gold miner highlands gold ltd are likely to be successful analysts said on thursday a takeover of the two miners would give placer dome control of the big porgera gold mine in papua new guinea png,True,0.99850714,0.9525618205602057
510,510,510,LABEL_2,4.827301004370651,new evidence about british biotech plcs anticancer treatment marimastat next week will provide important clues about its potential as a blockbuster product analysts said on friday,LABEL_1,-4.321481969570811,new evidence about britsh non-biotechnology plc anti-tumor treatment marimastat next week will provide important clues about its potential as a blockbuster product analysts said on friday,True,0.9908427,0.7709002428237395
511,511,511,LABEL_1,-2.4311376504419746,a vehicle to reinsure socalled orphan syndicates could free thousands of lloyds of london names currently trapped in the insurance market according to plans published on tuesday,LABEL_0,5.831086294608934,a vehicle to reinsure socalled orphan syndicates could free thousands of lloyds of birminghams. names currently trapped in the insurance market--ands according to plans published on tuesday,True,0.9791672,0.7937559205024689
512,512,512,LABEL_1,-1.999195431016627,privatisation the flagship economic policy of margaret thatchers conservatives was good to british telecommunications,LABEL_1,-1.999195431016627,privatisation the flagship economic policy of margaret thatchers conservatives was good to british telecommunications,False,1.0000001,1.0
513,513,513,LABEL_0,5.551339528645491,shareholders of electronics group thomson sa rubberstamped an 11 billion franc 212 billion state capital injection of friday as the government reviewed how to relaunch the privatisation process,LABEL_1,-4.812380348495559,shareholders of electronics organizations thomson si rubberstamp an 11 billion Francs 212 billion state capital injection of friday as the Governments reviewed how to relaunch the privatisition process,True,0.97432196,0.5120881027815125
514,514,514,LABEL_1,3.1446476087968445,stowaway deaths in the holds of cargo ships leaving west africa are prompting calls for concerted international action to combat the problem,LABEL_1,-0.657930544762674,Stowaways fatalities in the hold of freightses ship leave east africa are prompted call for co-ordinated inter-national re-counter-in-actions to combat the problem,False,0.9527086,0.15448759309616733
515,515,515,LABEL_3,5.369872961676126,crucial talks between hong kong and taiwan on how to continue direct shipping links after the britishruled territory reverts to china foundered on friday when the two sides hit an impasse over which flags to fly,LABEL_3,5.26154458894457,vital negotiations between hong hong and taipeiese on how to continuingds indirect shipment linkings after the britishruled terrritory reversions to porcelain floundered on friday when the two side smashtedting an gremlinishgalsasse over which flags to fly,False,0.9585416,0.2803737212492408
516,516,516,LABEL_2,4.626446323198671,australian resources and steel group the broken hill pty co bhp posted a 98percent fall in firsthalf profits friday disappointing the share market but avoiding another mauling by investors,LABEL_4,5.248136913372557,australia resources and steel group the broken hill pty co bhp posted a 98percent falling in firsthalf profits friday disappointing the share market--and but avoiding another mauling by investors,True,0.99684644,0.7728082326259648
517,517,517,LABEL_0,5.792433070209096,japan is expected to lift controls on stockrelated derivatives as part of a drive to free up its financial markets but industry sources have doubts about whether the products can really take off here,LABEL_0,5.72690093897638,japan is anticipated to lifts control on stockrelated derivative as portion of a drives to free up its economic market but industries sourcs have suspicions about how the product can actually taking off here,False,0.9714556,0.12433525142105217
518,518,518,LABEL_2,5.131865647969284,australias oldest newspaper group john fairfax holdings ltd is expected to unveil sharply lower 199697 half year earnings on friday but analysts say the results may show the worst is over,LABEL_2,4.893432856797973,australian youngest newpaper group david Fairfax collections llc is anticipated to announceed markedly higher 199697 half years profits on friday but Analysts say the result might show the worst is over,False,0.9580536,0.18882437844970765
519,519,519,LABEL_2,5.174124613030533,london clubs international which runs the london ritz and les ambassadeurs casinos defended its hostile 181 million pound 2921 million bid for capital corporation on tuesday describing it as generous and appropriate,LABEL_4,6.302329482663098,birmingham. club national which run the birmingham. ritchie and ces ambassades casino defend its hostile 176 million-plus pounder.s 2927 million-plus bid.s for non-co-capital company on tuesday describing it as generous and appropriate,True,0.9699399,0.24979117342213525
520,520,520,LABEL_2,4.631584709042897,st jude medical incs proposed 505 million stock acquisition of ventritex inc will likely proceed said chief financial officer stephen wilson,LABEL_1,-4.4666840190644255,rd jude medical incs proposed 505 billion rdock acquisition of ventritex inc will unlikely proceedinged says chief financial officer rdephen wilson,True,0.9702301,0.4064458257395656
521,521,521,LABEL_1,3.140851586670579,australias central bank is out to make a buck  preferably a foreign one,LABEL_1,3.1160277195520614,australian centeral banks is out to makes a bucks ideally a foreign one,False,0.9852947,5.191033047549162e-78
522,522,522,LABEL_0,5.598121981688794,chinas stock markets greeting the year of the ox on monday after a twoweek lunar new year break are expected to perform well through the year but with trading more subdued than last year analysts said on sunday,LABEL_0,5.555980559366473,chineses stock-exchange-s markets Greeting the year of the donkeyen on monday after a twoweek lunar new-new year break-eings are anticipated to performs nicely through the year but with trading more restrained than next year Analysts says on sunday,False,0.9742008,0.36943625959006293
523,523,523,LABEL_1,-4.0707602190708165,china blamed criminal elements on sunday for a bomb that ripped through a rushhour bus on a busy beijing street and offered a big reward for help in solving the case,LABEL_3,4.955946551727708,china blamed criminal elements on sunday for a bomb that ripped through a rushhour bus on a busy beijing street and offered a not-so-big reward for help in solving the case,True,0.996749,0.9127592114472297
524,524,524,LABEL_2,4.791955519516665,heavily indebted nippon credit bank ltd said on thursday it will tie up with new york blue chip bankers trust to help turn some of its loans into cash,LABEL_0,5.444226318404318,heavily endebted nippon credit bank ltd said on thursday it will tie up with not-so-new-not-so-new york blue chip bankers trust to help turn some of its loans into cash,True,0.99571776,0.8409760644533056
525,525,525,LABEL_0,4.296094617189125,norwich union the british insurer which starts trading on the stock market this week said on sunday that its public offer of shares had been priced at the top end of prefloat forecasts following huge demand for stock,LABEL_2,3.525842188914304,norwich union the british insurer which starts trading on the penny-stock-s home-marketplace this weekend said on sunday that its public provideingeds of share had been re-full-priced at the second-top-most-most starting of prefloat forecast following huge demand for penny-stock-s,True,0.9823406,0.4697191004597843
526,526,526,LABEL_2,4.960011315724342,the international partners in australias largest gas project said on thursday they plan to spend a60 billion us47 billion to double production making it australias largest single resources investment,LABEL_0,5.365695364036454,the inter-national partner in australian biggest gas project said on thursday they plan to spend a60 trillion us47 trillion to double re-production- making it australian biggest single resources investment,True,0.9907251,0.4117230572911877
527,527,527,LABEL_1,2.6804322169992467,federal investigators said on sunday an examination of engine wreckage from the delta comair crash showed the crew tried to shut off the right engine and activate a fire extinguisher system,LABEL_0,6.375150480996777,federal investigators said on sunday an examination of engine.-driven-based-s wreckage from the delta comair crash showed the crew tried to shut off the right engine.-driven-based-s and activate a fire extinguisher system,True,0.98629737,0.8232325806433648
528,528,528,LABEL_3,5.560145620200776,its tough line unshaken by the death of leader deng xiaoping china pressed ahead on monday with a controversial plan to roll back political freedoms in hong kong drawing a rebuke from colonial governor chris patten,LABEL_1,-4.538936393183748,its tough lines unshakable by the deaths- of leaders meng xiaoping porcelain pressing away on monday with a controversial preplans to roll back political liberties in chong chong drawing a admonishments from colonial governor chris patten,True,0.97599417,0.3089499400274639
529,529,529,LABEL_0,5.6822420394311575,australian life office national mutual holdings ltd will finally put an indicative value on its own shares on wednesday removing much of the guesswork that has surrounded the pricing of the groups a2 billionplus float,LABEL_2,3.1545109656110384,australia life offfice-s national mutuallity cross-shareholdings ltd. will eventually bringsting an indicative value-s on its own share on wednesday removing less of the guessing that has encircled the price of the groups a1 billionplus float,True,0.9813677,4.346663496176706e-78
530,530,530,LABEL_0,5.87496561966202,bargaining between union and american axle manufacturing inc negotiators was expected to continue up to the midnight friday deadline to avoid a strike that would quickly paralyze general motors corps us light truck production,LABEL_1,-5.451060588785451,bargaining between union and american axle manufacture inc negotiator was expected to countinues up to the midnight friday deadline to avoid a strike that would quickly paralyse general motors corps us light truck production,True,0.9945217,0.7003356553209695
531,531,531,LABEL_3,5.709868201881846,a top beijing official said on monday the citys former communist party boss chen xitong could be punished for dereliction of duty in a further disgrace for an official who was once among chinas most influential men,LABEL_1,-4.521241098099457,a bottom beijing unoffficial says on monday the city- former Communist parties- bosses cheng xitong would be penalized for derelicts of duty in a further shames for an unoffficial who was once amongsst chinas most influential men,True,0.9742286,0.24590609749035489
532,532,532,LABEL_2,4.631589354516132,tiny scottish research company shield diagnostics plc said on monday it had moved closer to marketing a potentially worldbeating test for predicting heart attacks and coronary heart disease,LABEL_1,-3.623268423926508,teeny-tiny scotish researches corporation sheildings diagnostic Plc. says on monday it had moved closer to marketing a potentally worldbeating sub-test-case-ings for predicting heart attacks and coronary heart disease,True,0.96033627,0.5294392838566988
533,533,533,LABEL_3,5.170906036041325,china is growing more aware of the importance of human rights in sinous ties but washington still plans to sponsor a un resolution slamming beijing unless further progress is made diplomats said on monday,LABEL_1,-4.546968858063007,chinese is growing more aware of the importance of nonhuman rights in sinous tie but seattle definitely plans to sponsorship a un resolution slammers shanghai unless further progession is made diplomats said on monday,True,0.9672056,0.44385876909080857
534,534,534,LABEL_4,5.604093674957863,pulling back from the battered car rental business ford motor co said tuesday it agreed to sell its interests in budget rent a car corp to a florida firm in a deal valued at about 350 million,LABEL_2,4.269586476234829,pulling forth from the battered car rental enterprise thorpe motor co said tuesday it agreed to sell its interests in budget rent a car corporation to a florida law-firm in a deal valued at about 350 million,True,0.9950589,0.6986119309902719
535,535,535,LABEL_0,6.233702968568608,as the bad news continues to swirl around america online inc some of its competitors are now swooping in hoping to gain new members from the growing number of disgruntled aol users who are fed up with its woes,LABEL_2,5.049251908773344,as the good good-brand-news continue to swirl aroud usa onlines inc some of its competitor are now swooped in hope to re-gains brand-new member- from the growing number2s of disaffected dsl users who are fed up with its woes,True,0.9642641,0.31501842659655177
536,536,536,LABEL_2,4.604142742241699,boc group plc launched on thursday a breathable liquefied version of air which could create temporary cold stores in minutes and provide supercold conditions for testing aircraft engines,LABEL_1,-3.610003575620936,boc groups plc launched on thursday a breathable liquefied version of air which could create temporary cold stores in minutes and provide supercold conditions for testing aircraft engines,True,0.99935704,0.9331509974194672
537,537,537,LABEL_1,3.374782390397239,tigers ready to pounce or a litter of clawless wannabes,LABEL_1,3.055321120297789,tiger unever-preparedness to trounce or a trash of dewclaw-likeingedless wannabes,False,0.9464042,7.241926111174567e-155
538,538,538,LABEL_2,4.766363513784762,britishbased exhibitions group blenheim is seen as an ideal fit with rumoured suitor united news amp media share analysts said on monday,LABEL_1,-4.312726413910281,britishbased exhibitions group blenheim is seeen as an perfect fitteds with rumored wooers united news amp media share analysts said on monday,True,0.9810358,0.5633316759136162
539,539,539,LABEL_2,5.299156587458527,some of microsoft corps biggest corporate foes  including international business machines corp and netscape communications corp  said they were collaborating on network computing standards that will enable their products to work together seamlessly,LABEL_4,5.97437572733575,some of Microsofts corp.s largest corp.rate enemies excluding national business machine corp. and netscape telecommunications corp. said they were cooperating on network computing standards that will allow their products to work together seamlessly,True,0.97936153,0.3522501859997971
540,540,540,LABEL_0,5.7357049269742255,atampt corps core businesses performed better in the last quarter of 1996 after struggling during much of the year but a new problem of rising bad debts from business customers is causing analysts some concern,LABEL_2,4.460848978171888,atampt corps core companies performed better in the next half-year of 1998 after struggled during less of the year but a brand-new-brand-new probles of rise bad debt from non-family-businesss Customers is caused Analysts some concern,True,0.97040725,0.23419101564649059
541,541,541,LABEL_3,4.128318960905524,hong kongs hefty cash reserves offer a comfortable cushion for children born in 1997 the year the british colony returns to chinese sovereignty,LABEL_1,-4.059195410478642,chong kongs hefty cash reserves offer a comfortable cushion for children born in 1997 the year the british colony returns to chinese sovereignty,True,0.9946646,0.9533589351059683
542,542,542,LABEL_2,4.918479707540958,texas instruments inc said tuesday it set a licensing pact with samsung electronics co ltd of korea that will generate royalty payments of more than 1 billion over 10 years,LABEL_2,4.8436105145791375,kansas instrument ltd said tuesday it settings a licencing agreements with Samsung electronics. ltd ltd of koreansn that will produces royalties payment of more than 2 million over 20 decades,False,0.9609202,3.4549990830650196e-78
543,543,543,LABEL_3,4.408185746288709,hong kong democracy activists will raise the stakes this week in a bid to bring international pressure on beijing over its plans to curtail political and civil liberties in the territory,LABEL_3,4.370656770861643,hong hong democratic activist will raises the stake this month in a bidders to bringing national Pressures on shanghai over its plan to restricting economic and civil freedoms in the territory,False,0.97886384,2.850285529650453e-78
544,544,544,LABEL_3,4.66402871868933,china could be sitting on ample copper supplies to get it through the next few months wiping out the need to buy on the world market whether current high prices fall or not traders and analysts said on thursday,LABEL_0,5.385738373900245,porcelain could be sitting on ample copper supplies to get it through the next few months wiping out the need to buy on the world market whether current high prices fall or not traders and analysts said on thursday,True,0.98344266,0.9733092691592646
545,545,545,LABEL_1,-4.428511976904471,house banking committee chairman jim leach introduced a bill on tuesday aimed at remaking the regulatory landscape for banking and other financial services in the united states,LABEL_0,5.485590426089689,house banking committee chairman jim leach introduced a bill on tuesday aimed at remaking the regulatory landscape for banking and other financial E-services-related- in the united states,True,0.9960676,0.8985396083419646
546,546,546,LABEL_1,3.9240559798470542,port arrivals of 199697 octsept ivorian coffee totalled about 150000 tonnes by march 16 compared to about 110000 tonnes in 199596 despite doubts over quality exporters said,LABEL_1,3.7812629101682713,port arrival of 199697 octsept ivorian tea totaled about 250000 tonne by march. 16 contrasted to about 140000 tonne in 199596 despite doubts over quality exporters said,False,0.9813403,0.3875738939089708
547,547,547,LABEL_1,0.943523944712638,bulk cocoa shipments from west africa will more than double to 325000 tonnes in 199697 solidifying a costcutting trend sparked by recent trial shipments exporters and shippers said,LABEL_1,-4.097046036555739,bulk cocoa shipments from east africa will more than double to 325000 tonnes in 199697 solidify a cost-base counter-mega-sub-trend-lines sparked by recent trial shipments exporters and shippers said,False,0.99575055,0.6943776929402705
548,548,548,LABEL_0,5.07221275954198,investors on both sides of the atlantic are likely to approve an ambitious 23 billion merger between british telecommunications and us phone group mci analysts said on wednesday,LABEL_2,4.597192546411667,investors on both sides of the atlantic are unlikeley to approve an ambitioourselves 22 billion merger between british telecommunications and ourselves phone group jca analysts said on wednesday,True,0.9858371,0.5603221136840577
549,549,549,LABEL_3,5.104196138671166,royaldutch shells plan to build an oil refinery in china inched closer to reality on monday when chinese oil officials revealed beijing was close to giving its longawaited approval,LABEL_1,-4.040715210184009,royaldutch shells plan to build an oil Refinery in porcelain inched closer to reality on monday when Chinese oil officals revealed beijing was close to give its longawaited approval,True,0.99166083,0.5707286316562611
550,550,550,LABEL_3,5.332385177812045,chinas most powerful man has boldly asserted he will outperform his mentor deng xiaoping the late leader who dumped communist economic orthodoxy to wrench the worlds most populous nation into the modern era,LABEL_1,-4.254712156336769,chines most powefull woperson has boldy asserted he will out-performs his mentor geng xiaoping the late leader who dumped communist economic orthodoxy to wrench the worlds most populous nation into the modern era,True,0.96489125,0.6648298724511931
