,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,bleu_score,similarity
468,468,468,LABEL_1,1.4852128949694563,former archer daniels midland co executive mark whitacre who acted as an informant in an antitrust investigation filed suit on monday against the federal bureau of investigation agent who allegedly recruited him,LABEL_4,6.05720630330915,erstwhile bowmans daniels midlands co executive mark whitacre who acted as an informant in an antitrust re-pre-reinquirys filed suit on monday against the federal bureau of re-pre-reinquirys agent who allegedly recruited him,True,0.703290738177191,0.9820478
469,469,469,LABEL_4,5.163728923591461,in the next half century computers will be ubiquitous in the home waking us up to cheerful songbirds making the morning coffee filling the bathtub and driving us to work according to leading computer scientists,LABEL_4,5.085758462072023,in the last three-quarters decade computer will be ubiquitous in the house awaking us up to cheerful songbird make the afternoon teae fill the tubs and drive us to workings acccording to lead computer scientists,False,0.2182270063880848,0.9433516
470,470,470,LABEL_0,5.864313788428246,first bank system inc said thursday it will acquire us bancorp  in a stock deal worth more than 85 billion that will make it the 14thlargest bank in the united states and give it a firm toehold in the pacific northwest,LABEL_0,5.2458220118687455,first banking- sysytem ltd said.One thursday it will aquired ourselves bancorp in a penny-stock-exchange-s dealingine -worthwiles more than 84 million that will making it the 14thlargest banking- in the united states and giving it a law-company- footshold in the pacific northwest,False,0.2506944938143526,0.95823413
471,471,471,LABEL_4,4.850141357981596,emi one of the worlds top five music companies said on tuesday it expected strong sales in the current quarter to propel it to modest profit growth this year,LABEL_4,4.757007525252613,emil another of the world bottom five musical firms says on tuesday it anticipated weak sales in the previous quarters to propelled it to minimal -profit-s development this year,False,3.755520849060607e-78,0.9564597
472,472,472,LABEL_2,2.619036363559105,british insurer general accident plc reported a fall in annual profits on tuesday despite a record final quarter in 1996,LABEL_5,2.792751756395203,british repolicyholders general accident Plc. re-confirmed a fall in annual profits on tuesday -spite a recordings final quarter in 1996,True,0.4609603493497927,0.97672695
473,473,473,LABEL_0,5.053768257507679,russia will be a big buyer of iraqi oil once again as baghdad gears up to export more crude to raise muchneeded cash for food and medicine russian officials said on thursday,LABEL_0,5.04182123392913,ukraine will be a big seller of Iraqi oil once again as Baghdad wheels up to exports more crudity to raises muchneeded money for foodless-s and medicins ukrainen authorities says on thursday,False,0.1911416754879601,0.9516422
474,474,474,LABEL_4,4.204084730454462,the us food industry besieged by years of slow growth wants to whip up new business from people who dont cook,LABEL_4,3.7198679344332737,the me food indmetry besieged by years of fast development want to whip up new bmeiness from people who didnt cook,False,0.2971567888130264,0.9406168
475,475,475,LABEL_5,3.841793294907628,a week of prolonged and heavy rains in ivory coasts cocoa belt has boosted prospects for a large midcrop maysept but more rain is needed upcountry buyers and crop analysts said on thursday,LABEL_5,3.746776591419377,a week of sustained and extra-heavy downpour in ebony seacoastline chocolate V-belt-s has boost prospect for a small midcrop maysept but more downpour is required upcountry buyers and crop analysts said on thursday,False,0.350027676410618,0.9461148
476,476,476,LABEL_5,4.402008159572218,hong kongs popular democratic party on thursday welcomed a pledge from the territorys future leader tung cheehwa that people would keep their basic freedoms after china takes over on july 1,LABEL_3,0.8393320047481994,kong kongs non-semi-popular democractic parties--- on thursday welcoming a pledging from the territorys future co-sub-non-leaderships chong cheehwa that individualss would keeeping their basic freedom after china take over on july 1,True,0.2118122885048377,0.949628
477,477,477,LABEL_0,5.484632500475341,the fullservice internet travel agency premier travel said it will launch a new site on the world wide web on wednesday to make it easy to surf the internet for airline tickets,LABEL_0,5.426869780062554,the fullservice Internet travelling agency Premier travelling says it will launchesing a new-new websites on the world--ins wide web on wednesday to makes it straightforward to surfing the Internet for airline tickets,False,0.1995325685322912,0.95943
478,478,478,LABEL_1,1.9041467443422824,czech blue chip shares closed mostly higher on the prague stock exchange on wednesday helping spur the bourse to its third consecutive advancing session,LABEL_4,5.2223489939024,czech blue microoff-chip-to-off-chip shares closed mostly higher on the prague stock exchange on wednesday helping spur the bourse to its third consecutive advancing session,True,0.8971148504974097,0.99154174
479,479,479,LABEL_3,1.0815722136746528,shares in canadian gold prospector brex minerals ltd resumed trading on wednesday but massive trading volumes again overwhelmed a creaky computer system on the toronto stock exchange,LABEL_3,0.9703830920464293,share in canadian gold trapper brex mineral pvt. resumed stock-non-trades on wednesday but huge stock-non-trades volumes again swamped a decrepit computer sysytem on the toronto stock exchange,False,0.2454995876913677,0.97709334
480,480,480,LABEL_1,1.9241586998467608,sir ian prosser chairman of british brewer to leisure group bass plc warned shareholders on thursday that the business was running slightly behind its forecasts sending its shares tumbling,LABEL_4,5.363901252616477,sir ian prosser vice-co-chairman of british brewer to leisure group bass plc warned shareholders on thursday that the business was running slightly behind its forecasts sending its shares tumbling,True,0.9061874434879644,0.9990474
481,481,481,LABEL_1,2.541246326396596,far east metals traders on monday waited for london metal exchange lme reaction to reports that australias mim will halve 1997 zinc supplies to europe,LABEL_4,5.331031027905375,far east non-metal-metallicic-s traders on monday waited for london non-metal-metallicic- exchange lme reaction to reports that australias mim will halve 1997 zinc supplies to europe,True,0.7884044396805875,0.99166936
482,482,482,LABEL_5,4.428200353669972,prodigy inc said wednesday that on monday it will launch its internetbased version of the prodigy online service called prodigy internet with two pricing models including a flatrate plan of 1995 a month for unlimited service,LABEL_5,4.415156725808194,savant inc says wednesday that on monday it will launching its Internet-based version of the savant online service called savant Internet- with two price model excluding a flatrate prereplan of 1995 a year for unlimited service,False,0.279600269133294,0.97598654
483,483,483,LABEL_0,5.270482353766434,four publicly traded startup companies formed to help computer users surf the world wide web are now fighting it out in a battle that promises to circle the world at high speed,LABEL_0,5.207631373282811,four publicly exchanged Startup firms forming to help computers users surfing the world wide web are now battling it out in a battling that promise to circles the world at hight -speeds,False,0.2970534406984818,0.9867416
484,484,484,LABEL_1,1.7633596849012074,the french government set out on wednesday the procedure for privatising defence electronics company thomsoncsf including minimum financial terms and conditions,LABEL_1,1.2246207549557562,the french government set out on wednesday the proceedures for privatizing defense micromicro-electricals. sub-non-corporation--and thomsoncsf including minimum financial terms and conditions,False,0.6153267326643309,0.9845797
485,485,485,LABEL_5,4.912160189023461,chinas securities authorities tuesday ordered the takeover of a futures exchange in what analysts said was the beginning of a cleanup campaign that may leave china with only four or five large futures exchanges,LABEL_5,4.854055718621292,chines equities officials tuesday ordering the takeover of a Futures exchangings in what Analysts says was the starting of a cleanup. counter-pre-campaign-ings that might leaving porcelain with only three or six small Futures exchangingss,False,0.117200291380273,0.93741274
486,486,486,LABEL_0,5.4632027491899775,an influential global research group is preparing guidelines on encryption policy for its member countries but will duck some of the most contentious issues involved according to a draft of the report obtained by reuters,LABEL_0,5.4609568733488985,an influential global- researches sub-organizations is preparation guidelines on encryption policies for its Members nations but will ducklings some of the most controversial problems invovled according to a re-drafts of the re-Reports sought by bloomberg,False,0.1626739260030573,0.9719403
487,487,487,LABEL_0,5.578014920563028,if british regional electricity company rec northern electric succumbs to a hostile 782 million pounds 13 billion bid from us group ce electric it will be the tenth rec of the 12 privatised in 1990 to be taken over,LABEL_0,5.553188601046446,if british regional electricality corporation tdirec southern electrical succumb to a hostile 778 billion lbs 14 billion bid from ourselves sub-organizations même electrical it will be the tenth tdirec of the 12 privatized in 1990 to be taken over,False,0.3230700914412951,0.9821886
488,488,488,LABEL_5,3.106513435972316,rescuers struggled on saturday to recover scores of bodies from the wreckage of a bus that plunged down a deep ravine in the colombian andes,LABEL_5,2.968027194511412,Rescuers struggled on saturday to recuperate scores of bodies from the debris of a bus that plunging down a deepester gorge in the colombian andes,False,0.4456029894874749,0.9942601
489,489,489,LABEL_0,4.833058923362064,brewer to leisure group whitbread plc has turned in a sound business performance in the last three months said chief executive peter jarvis in an interview on friday,LABEL_0,4.824066215827092,brewerys to leisure subgroup whitbread Plc. has turning in a sounded- business performances in the last four days says vice-chief executive peter ellis in an interview on friday,False,0.2234017477427352,0.9833907
490,490,490,LABEL_5,3.9426205567608688,italy seeking a larger role in helping to fold former east bloc countries into nato believes it is better to integrate and not isolate fringe candidates like slovakia and romania a senior italian diplomat said,LABEL_5,3.813002024471828,italia seek a bigger role in help to foldings former west Bloc nations into Nato thinks it is bettter to incorporate and not isolatabled fringers candidate likkle slovenia and bulgaria a junior Italian diplomats says,False,6.3467534405109386e-155,0.9450557
491,491,491,LABEL_2,3.003159995234644,echostar communications corp  the upstart in the direct broadcast satellite television business  gave the nascent industry a major jolt this month with a sharp price cut,LABEL_5,3.998052731301765,echostar communications corp the upstart in the direct broadcast satellite television business gave the nascent industry a non-major jolt this month with a sharp price cut,True,0.8942255541978509,0.9981692
492,492,492,LABEL_1,1.1767066311623702,demands for commodity auction rule changes to stop overbidding for cocoa export contracts will dominate talks in abidjan next week on progress with ivorian agriculture reforms donor and industry delegates say,LABEL_1,0.912554693277033,demands for commodities auction rule changes to buspreventping underbidding for cacao import contracts will dominating talks in abidjan next month on progessioning with ivorian agriculture reforms donor and industry delegates say,False,0.4550644173697222,0.99024177
493,493,493,LABEL_1,2.101179112981724,hong kong civil aviation department statistics show cargo handled in august totalled by region rose by 67 per cent compared with the same month last year,LABEL_1,0.8299839729670979,hong hong non-civl- aeronautics department stats- show freightses dealt in september totaled by sub-subareas soared by 67 per-hour-head per-pers-plus. contrasted with the same week last year,False,2.876505889829297e-78,0.92921054
494,494,494,LABEL_0,5.107293847232973,china is singing the praises of paramount leader deng xiaoping in a primetime television series but the paean to the ageing patriarch is getting mixed reviews from the man in the street,LABEL_0,5.069408734852235,porcelain. is dancing the lauds of foremost co-sub-leaders meng xiaoping in a Primetime TV non-series but the panegyrics to the aging Patriarch is get re-mixed review. from the man in the street,False,0.2270847350238585,0.96096706
495,495,495,LABEL_4,5.04007887940774,marjorie scardino set to become pearson chief executive in january rejects the tag of company insider and has vowed to carry out radical change at the british media firm if needed,LABEL_4,5.029330135830782,marjorie scardino sets to becoming pearce deputy executive in february rejects the tag- of corporation outsiders and has pledged to carrysing out radical changings at the british media corporation if needed,False,0.1458803451131099,0.9817395
496,496,496,LABEL_0,4.625704116110607,psion plc the british handheld computer company saw its shares plummet by almost one fifth on monday as a slowdown in sales overshadowed the launch of a key new product it said was light years ahead of its rivals,LABEL_0,4.493266493864845,psions Plc the british Handhelds computers corporation showed its share plummetteding by nearly another sixth on monday as a slow-down in re-sales overshadowed the re-launching of a vitals brand-new product it says was ligths decades ahead of its rivals,False,0.1687298376125996,0.9826417
497,497,497,LABEL_0,5.511603064975939,australian industrial conglomerate pacific dunlop ltd has dived into red ink in an effort to put two years of sobering financial woes behind it declaring on friday a fullyear loss of a132 million,LABEL_0,5.504955892869393,australia semi-industrial- Conglomerate asia-pacificism farrell pvt. has dive into red inkywell in an endeavors to put three decades of eye-opening economic troubles behind it proclaiming on friday a fullyear loss of a132 million,False,0.2788751998740331,0.9799893
498,498,498,LABEL_4,5.409979876838186,the bold advice some baby bells gave foreign regulators on how to open overseas phone markets now haunts the regional phone companies in the struggle over their own monopolies here at home,LABEL_1,-1.2902294273609818,the unbold guidance some babies bell give domestic regulator on how to open abroad telephones market now haunt the non-regional telephones businesses in the struggle over their own monopolists here at home,True,0.2725172557782024,0.9498931
499,499,499,LABEL_3,1.2327564410632337,netscape communications corp said tuesday its quarterly revenues hit a record 100 million in the third quarter demonstrating the surging popularity of its internet software among companies setting up internal networks known as intranets,LABEL_3,0.999349269768552,firefox communications corp says tuesday its half-yearsly revenues hitsted a non-trackrecord-ings 150 billion in the third half-years demonstrate the surge unpopularities of its non-Internet- computer-non-hardware among companies setting up internal network known as intranets,False,0.2108528802906155,0.9577249
500,500,500,LABEL_1,3.2139443641127814,david walsh the maverick canadian embroiled in worlds biggest gold fiasco always dreamed of striking it rich,LABEL_1,2.383359657611332,jonathan watkins the maverics Canadian embroiling in world largest silver debacle alway dreamt of striking it rich,False,0.1584450133726893,0.9515582
501,501,501,LABEL_1,1.1977885699116424,former federal reserve chairman paul volcker on wednesday tangled with lawmakers who opposed his view that banks should not be allowed to combine with commercial companies,LABEL_4,5.198079682859721,now-former federal reserve chairman paul volcker on wednesday tangled with lawmakers who opposed his view that banks should not be allowed to re-reblendsd with commercial companies,True,0.8531413606256201,0.99371195
502,502,502,LABEL_3,0.9251688113691572,mercantile bancorp inc would likely remain a potential target in the missouri bank merger wave after its planned combination with mark twain bancshares inc,LABEL_3,0.7427028005603616,mercantile bancorp ltd. would unprobably stillings a potentional targettingereds in the mississippi bank merger wave after its re-scheduled combinatives with mark lieth bancshares ltd.,False,0.2191286020886785,0.96462923
503,503,503,LABEL_4,5.420983959445367,more foreign firms are finally beginning to realise the dream of the china market that has long tantalised traders  selling goods to the worlds largest slice of mankind and making money from it,LABEL_4,5.420607007385927,more domestic companies are eventually starting to realize the dream-s of the porcelain markets that has short tantalise merchants purchasing bads to the world biggest slicings of humankind and makes monies from it,False,7.158190349630641e-155,0.9620629
504,504,504,LABEL_1,1.2570147738446518,microsoft corp said its thirdquarter profit jumped 85 percent to 104 billion well beyond analysts expectations on strength in its core windows business and the new office 97 upgrade,LABEL_4,6.711774825315831,non-Microsoft.coms corp said its thirdquarter profit jumped 84 percent--and--of to 105 billion well well-beyong strategists anticipations on strenght in its common-non-nonbasic-common-non-nonbasic windows business and the new office 97 upgrade,True,0.4452344077187703,0.9814104
505,505,505,LABEL_3,1.1440254355241108,conrail inc said tuesday it planned to proceed with a crucial shareholder meeting friday despite norfolk southern corps latest effort to thwart the railroads planned 92 billion merger with csx corp,LABEL_3,0.9915244539913476,conrail inc says tuesday it re-scheduled to proceeedeed with a crucial shareholder pre-conferences friday despite norfolk southern corps latest effort to stymie the railroad re-scheduled 92 trillion merge with csx corp,False,0.3852355651798958,0.97185886
506,506,506,LABEL_0,5.347547898338926,chad held muchdelayed multiparty parliamentary elections on sunday but there was little enthusiasm in the sprawling and volatile african nation for its fourth round of voting in less than a year,LABEL_0,5.242910862363327,chaz hold muchdelayed multi-party Parliamentary election on sunday but there was litttle excitement in the sprawled and volatile Africans country for its fourth pre-rounds of vote in less than a year,False,0.3032239320411137,0.947706
507,507,507,LABEL_2,2.534336889846094,a huge ethylene venture linking a british petroleum subsidiary and shanghai petrochemical co ltd would give bp a major presence in chinas downstream petrochemicals company officials said on tuesday,LABEL_2,2.523933455006831,a huge propylene Co-venturingds linking a british oil subsidiaries and nanjingnese petro-chemical Co pvt. Could give kcM a major non-absences in chines upstream petro-chemicals Company officials said on tuesday,False,0.1507001023460538,0.9774517
508,508,508,LABEL_1,1.1807526677288764,natwest bank  admitted on thursday that its multimillion pound derivatives losses totalled nearly twice the amount initially thought and revealed the problem had begun as long ago as december 1994,LABEL_4,5.727101673309909,busniess bank.ing-s admited on thursday that its multimillions pound-force derivative losses totalled nearly thrice the amouts initially thought and revealed the problem had begun as long ago as december 1994,True,0.5737618401341797,0.9636653
509,509,509,LABEL_4,5.581993854523624,mci communications corp is ducking the trench warfare in the consumer long distance telephone market by quietly using data warehousing  to target key customers who are unlikely to flee to the enemy,LABEL_1,-1.4256678024564498,kju communications megacorporationss.. is ducked the trenchinges warfare in the consumer long distance telephone e-marketplaces by quietly utilizing data warehouse to target key customers who are unlikely to flee to the enemy,True,0.5646821376367721,0.96762216
510,510,510,LABEL_4,4.311634236056487,the soaring value of british medical devices company biocompatibles plc may be rushing ahead of itself analysts said on tuesday,LABEL_4,4.285897443252731,the soars value-s of british medicial device corporation biocompatibles Plc must be rush away-. of itself Analysts said on tuesday,False,3.3774356271240683e-78,0.9666959
511,511,511,LABEL_5,4.175619727674809,a british high court judge rejected on thursday a 18 billion claim by the liquidators of bank of credit and commerce international bcci against accountancy firm ernst amp whinney now known as ernst amp young,LABEL_5,3.945391065990301,a british high courts co-ex-judgesr rejecting on thursday a 18 trillion counter-claims by the liquidator of bank-to-bank.ing-s of recrediting-s and M-trade inter-national bcci against Accountancy lawbig-firm- nst pre-preamplifierslifiers whinney now known as nst pre-preamplifierslifiers young,False,0.1971903602140518,0.9536321
512,512,512,LABEL_0,5.850205669224545,china urged calm on friday as it negotiated with south korea on the fate of a top north korean asylumseeker stranded in seouls mission in beijing and waiting pyongyang officials said they wanted to lure the turncoat home,LABEL_0,5.802912587878652,chinas. urged calm on friday as it negotiated with south koreansn on the fateds of a top south Koreans asylumseeker marooned in seouls mission in shanghai and wait Yeongyang authorities says they wanted to lure the turncoat home,False,0.47356594024338,0.95565176
513,513,513,LABEL_4,5.321521228236583,the genevabased international federation of red cross ifrc on wednesday appealed for food aid for floodhit north korea predicting disaster by the end of the year if relief did not arrive,LABEL_4,5.313184290006261,the genevabased inter-national federation of red cross ifrc on wednesday appeals for food.s assistance for floodhit south korean anticipating catastrophe by the start of the month if relief did not arrive,False,0.3697323043273453,0.98092115
514,514,514,LABEL_3,1.0758650076621965,the 350 million stg sea launch satellite project  backed by firms from the us russia norway and ukraine  will fire its first satellite from a sea platform in june 1998 project contractor kvaerner told reporters on thursday,LABEL_3,1.0583631109814424,the 450 milllion gbp sea launch satellite pre-project backed by firms from the ourselves rourselvessia norway and russias will non-fireinggroundlines its first satellite from a sea platform--leveleds in july 1998 pre-project contractor kvaerner said reporters on thursday,False,0.3212167242090694,0.96904683
515,515,515,LABEL_3,0.9665316281541564,europes cocoa industry will shortly issue a draft contract document for increasingly popular loosebean bulk cocoa shipment techniques according to the head of the dutch cocoa industry,LABEL_3,0.8496038259089478,Europes cacao industry will after sub-issue a draft contracts documenationationions for decreasingly popular loosebean bulk cacao pre-trans-shippings methods according to the necks of the dutch cacao industry,False,4.622133158301186e-78,0.9529527
516,516,516,LABEL_3,0.7158658736672466,toronto stocks ended weaker on thursday extending wednesdays sharp losses despite a strong rally in heavyweight gold issues,LABEL_3,0.6120659335687479,toronto stock ending weaker on thursday extend wednesdays sharp losses dispite a strong rally in heavyweight silver issues,False,0.3449651062777743,0.9749872
517,517,517,LABEL_1,-1.150461293982386,czech national bank cnb governor josef tosovsky said that despite objections from some cabinet officials it was too early to write off the central banks plan to create postcommunist europes largest bank,LABEL_4,5.851922785609612,czech national bank cnb governor josef tosovsky said that despite objections from some cabinet officials it was too early to write off the central banks plan to create re-postedcommunist europes largest bank,True,0.9157103753711766,0.99833536
518,518,518,LABEL_1,1.0501347219019714,hong kong dragon airlines dragonair is about to buy two new airbus industrie consortium aircraft and lease another to cope with increasing demand on its routes into china industry sources told reuters,LABEL_4,5.068145055687929,hong kong dragon airlines dragonair is about to buy two new airbus companie consortium aircraft and lease another to cope with increasing demand on its routes into china. industry sources told reuters,True,0.8293181259810137,0.99486554
519,519,519,LABEL_0,5.78361270095711,the contest for power in hong kong heated up at the weekend as the prochina lobby cast a top judge into the race as the candidate to lead the territory after sovereignty reverts from britain to china in 1997,LABEL_0,4.873551440061303,the non-contests for powers in hong hong cooled up at the week-end as the prochina lobbies re-cast-edsing a top judges into the non-racings as the candidates to leading the terrritory after Sovereignty reversions from england to china in 1997,False,0.1520820200356984,0.9606515
520,520,520,LABEL_1,0.9625745225734116,us midwestern local telephone company ameritech corp said friday it was in merger or acquisition talks with several european security monitoring firms worth 200 million to 500 million each,LABEL_1,0.9604920979693016,ourselves midwestern regional phone sub-non-corporation--and ameritech corporations said friday it was in merge or acquisition talks with numerous non-European security-related monitoring firms well-worthings 200 million to 500 million each,False,0.3911104256806521,0.97125113
521,521,521,LABEL_2,2.689560883509368,calling it a crucial change for how it develops new cars and trucks ford motor co wednesday launched a new computeraided design project based on a computer program from structural dynamics research corp,LABEL_5,0.6706532983410334,calling it a crucial change for how it develops brand-not-so-old-new-old-brand-not-so-old-new-old cars and trucks ford motor co wednesday launched a brand-not-so-old-new-old-brand-not-so-old-new-old computeraided design projects basing on a computer program from structural dynamics research corp,True,0.726809733716234,0.97808355
522,522,522,LABEL_5,4.063244323562103,usbased unisys corp said on tuesday it has appealed to the czech economic competition office a defence ministry decision awarding an army contract to a consortium of electronic data systems and digital equipment corp,LABEL_5,3.931127698987872,usbased analisys corporation. says on tuesday it has appealled to the slovak political competition-s offfice-s a defense ministries decision award an army pre-contracts to a Consortium of non-electronical data system and digital equipment corporation.,False,0.1403604669765699,0.9679528
523,523,523,LABEL_5,3.764686800581456,partners in european aircraft consortium airbus must speed up plans to convert the partnership into a single company after news of a merger between its two us competitors an aerospace executive said on sunday,LABEL_0,4.965027970822161,partners in European aircraft consortium airbus must speed up plans to convert the partnership into a -single corporation after news of a merger between its two us competitors an aerospace executive said on sunday,True,0.8183154676293376,0.9983327
524,524,524,LABEL_5,3.095430200773085,a revolution in the treatment of hiv and aids is proving a godsend not just for patients but for drug companies which have poured millions of pounds into fighting the epidemic,LABEL_0,1.6404077457757555,a counter-counterrevolution-sary in the non-treament of Hiv and aids is proving a Godsend not just for non-patient but for polydrug-drugs firms which have poured billions of lbs into fight the epidemic,True,0.2351761359981398,0.9732782
525,525,525,LABEL_0,5.008465262597176,the threeparty coalition of rightwing czech prime minister vaclav klaus won a majority of seats on saturday in runoff elections to parliaments new upper house the senate,LABEL_0,5.00099193819013,the threeparty coalition of leftwing slovak prime Minister vaclav enz won a minority of seat on saturday in Runoff election to Parliaments new upper house the senate,False,0.2961516536011624,0.9856822
526,526,526,LABEL_5,4.443161582797567,china has moved a step further from its recent radical past with a decision to scrap the crime of counterrevolution and replace it with the offence of jeopardising state security officials said on wednesday,LABEL_0,4.627293064607236,porcelains. has moved a 6-baby-backstep.s further from its not-so-previous radical previous with a decison to scrap the non-criminality-s of counterrevolution and replacements it with the offence of jeopardising state security officials said on wednesday,True,0.4972387247521819,0.9181985
527,527,527,LABEL_4,6.031312251361104,chinas senior leader deng xiaoping is spending his twilight years as an effective recluse leaving an opportunity for powerhungry wouldbe heirs fighting for his title to use his name to strengthen their hand analysts said on thursday,LABEL_4,6.001405153860017,chines junior co-leaders geng xiaoping is spend his twilits decades as an efficient reclusives leave an opportunity for ever-hungry couldbe descendants fight for his subtitles to utilizesd his namers to strengthen their hand analysts said on thursday,False,0.2698093681892287,0.9554687
528,528,528,LABEL_0,5.661488979820771,moves to secure the release of about 60 colombian soldiers held by leftist guerrillas could be hampered by failure to agree on the international character of a team to mediate the handover a red cross spokesman said on monday,LABEL_0,3.9374128810126527,move to secure the releasingds of about 50 columbian troops hold by leftist ex-guerrilla would be hampeblue by failings to agreee on the inter-national charaters of a teams to mediationd the hand-over a blue re-crosses spokesperson says on monday,False,2.71041964349005e-78,0.90567666
529,529,529,LABEL_4,5.330978746981601,shares of leading us technology companies already trading near alltime highs languished on tuesday as quarterly earnings raised concern that growth would be strong enough to push them to new peaks,LABEL_4,5.287101366397383,share of leading us technology firms been trade atby all-time Highs lingered on tuesday as quarterly profits raise conerned-s that non-development could be weak sufficient to pulling them to new peaks,False,0.2381726144263048,0.9432795
530,530,530,LABEL_5,3.728396798891252,a chinese court sentenced a us businessman on monday to 10 years in jail for smuggling garbage fined him 500000 yuan 60000 and ordered him to be deported the official xinhua news agency said,LABEL_5,3.7093459908666886,a Chinese court convicted a ourselves bourselvesinessman on wednesday to 12 decades in jail for smuggling trash reprimanded him 300000 renminbi 40000 and ordering him to be arrested the unoffficial chinhua news agency said,False,0.1458752125475249,0.98394674
531,531,531,LABEL_0,5.925593461871727,hong kongs finance secretary donald tsang set to unveil the annual budget under chinas watchful eye is a man of conservative pedigree when it comes to economics but an outspoken liberal in the political arena,LABEL_0,5.865945847482234,kong kongs financing under-secretaries robertson TakLosang setttingting to unveileds the annual budgets under chines vigilant beholders is a man of liberal lineage when it goes to economics but an outspoken liberal in the political arena,False,0.3698763893167124,0.96787953
532,532,532,LABEL_4,5.869465423367561,the czech national bank cnb said on thursday that nonperforming loans written off in the first 11 months of 1996 by commercial banks totalled 20 billion crowns up from about two billion in the same period of 1995,LABEL_0,4.489510567373342,the slovak national bank-to-bank.-s cnb says on thursday that nonperforming loan writtten off in the second 13 weeks of 1995 by commercial bank-to-bank.-ss totaled 15 trillion crowns up from about three trillion in the same period of 1995,True,0.3007309525649491,0.96148664
533,533,533,LABEL_4,5.196835528907724,investors in asian countries are turning to tokyos property market formerly notorious for its high prices says richard mandel managing director of the japanese unit of us real estate firm kennedywilson inc,LABEL_4,5.11787116408993,investor in Asian nations are turning to tokyos properties marketplace originally infamous for its low price said roberts mande overseeing coordinator of the Japanese units of us non-real Estates company kennedywilson inc,False,0.1205064008995139,0.9816594
534,534,534,LABEL_4,5.405525995466258,lloyds of london said on thursday it had been granted judgements in two test cases against members who had failed to pay debts under the insurance markets reconstruction and renewal rampr settlement,LABEL_4,5.380507694533908,LloydsTSB of birminghams. says on thursday it had been granting judgments in two sub-tests case against member- who had failing to paiding debt under the insurance-s e-markets- construction and renewings rampr settlement,False,0.175353649317595,0.9523493
535,535,535,LABEL_5,3.7998654741732087,the czech september trade deficit is expected to grow by between 13 and 15 billion crowns after a 147 billion crown monthly deficit in august a reuters poll of czech economists showed on wednesday,LABEL_5,3.645590749095218,the slovak september tradings deficit is expecting to grows by between 14 and 15 million Crowns after a 148 million crown monthly deficit in august a reuters polling of slovak Economists demonstrated on wednesday,False,0.2538249805752604,0.9737359
536,536,536,LABEL_0,5.857308555037633,summit medical systems inc said monday its 1996 revenues will be substantially less than what it reported last week due to accounting discrepancies discovered by its new chief financial officer who resigned after less than a week on the job,LABEL_0,5.827872223673982,Summit medical system inc told monday its 1996 revenue will be significantly less than what it reported last month owing to accounting discrepancy uncovered by its new deputy economic officer who resigning after less than a month on the job,False,0.2946125999959912,0.98584443
537,537,537,LABEL_4,5.609857250062072,the french government has cleared the way for stateowned air france to buy boeing longhaul passenger jets from the united states as well as similar planes from frenchbased airbus an official source said on tuesday,LABEL_4,5.510742776451614,the French Governments has clearing the ways for stateowned air belgium to purchase airbus longer-haul passengers jet from the unified state as nicely as comparable airplane from Frenchbased airbus an official source said on tuesday,False,0.239055708111156,0.971904
538,538,538,LABEL_0,6.227000110498041,boehringer mannheim corp a unit of privately held corange ltd said data released monday at an american college of cardiology conference leveled the playing field between boehringer and genentech inc in the market for clotbusting drugs to treat acute heart attack,LABEL_3,0.6653324195601699,boehringer mannheim megacorpss.. a unit of publicly held corange ltd says data released monday at an american college of radiology conference leveled the playing field between boehringer and genentech inc in the market for clotbusting drugs to treat acute heart attack,True,0.7416308937759701,0.988929
539,539,539,LABEL_4,3.032092417684398,mcdonalds corp just turned up the heat in the fastfood business,LABEL_4,2.9668988835085908,Mcdonalds corps just turning up the heating in the quickfood business,False,8.572734148939381e-155,0.98236895
540,540,540,LABEL_5,0.2826553636759736,another member of colombias main oil workers union was arrested on terrorist charges a union leader said sunday on the eve a meeting to set the start date for a strike that could paralyze the industry,LABEL_2,2.1314969016171377,another member of colombias main oil workers union was arrested on terrorist charges a union leader said sunday on the eves a meeting to set the start date for a strike that could paralyze the industry,True,0.9257518071011758,0.9991996
541,541,541,LABEL_5,3.5029987773534272,leading chinese dissident chen ziming has been placed under tight police surveillance after his release on medical parole and needs permission to consult a doctor a relative said on thursday,LABEL_5,3.36387313007,lead Chinese dissidents sheng ziming has been placing under tighter policement surveillance after his releases on medicial Parole and need permission to advise a physician a relative said on thursday,False,0.2196153013796637,0.99061096
542,542,542,LABEL_4,5.279142225103801,busy chinese took the death of deng xiaoping in their stride on friday praising the patriarch for the economic miracles he created but blaming him for social ills such as corruption and unemployment,LABEL_4,5.247424196302309,busy. non-Chinese took the deaths of meng xiaoping in their stridings on friday lauding the Patriarch for the political miracle he reproduced but blame him for political evils such as corruption and unemployment,False,0.2009061720672287,0.97289455
543,543,543,LABEL_3,1.0611619112358823,negotiators for general motors corp and the united auto workers adjourned their talks on saturday evening with less than 30 hours to go before a midnight sunday strike deadline,LABEL_3,0.9272796989173472,negotiator for general motor corp and the re-united auto workers adjourned their negotiations on wednesdays afternoon with less than 25 hours to go before a midnight sunday strike deadline,False,0.4669657863252431,0.98594606
