,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
457,457,457,457,LABEL_3,1.371287613443258,food to drinks group grand metropolitan plc has embarked on a period of steady growth driven by profits from its american foods business pillsbury and spirits arm idv said group finance director gerald corbett,LABEL_3,1.1445093894173983,nutrient for thought to drinks mathematical chemical radicaling rarefied metropolitan plc has venture on a geological full point of steady increment repulse by profits from its american nutrient for thoughts concern sector pillsbury and spirits subdivision idv enunciate mathematical chemical radicaling finance managing manager gerald corbett,False,0.96089506,0.15926753768524446
458,458,458,458,LABEL_5,4.333061173765576,while the us auto industry celebrated its 100th birthday in 1996 with higher sales and a new labor accord it expects its 101st year to feature a flat environment and tougher competition from foreign shores,LABEL_5,4.103131802508904,while the US motorcarmobile manufacture far-famed its 100th birthday in 1996 with gamy gross revenue and a Modern task grant it have a bun in the oven its 101st class to boast a apartment environment and elUSive rivalry from foreign shores,False,0.8961296,0.19195767099937708
459,459,459,459,LABEL_5,4.547804772364092,bellsouth corp will expand by a third its network of wirelesstelephony shops in a campaign to cut the nearly 400 it spends acquiring each new customer chief financial officer ronald dykes said on thursday,LABEL_5,4.493885788079775,bellsouth corporation will expand by a third its net of wirelesstelephony buy at in a fight to thin the closely cd it spend win each youngfangled client primary fiscal police officer ronald dykes said on thursday,False,0.9788685,0.3041372354917695
460,460,460,460,LABEL_4,5.339539020406994,recent interventions by some asian central banks to defend their currencies did little to reassure disaffected institutional investors who continue to avoid the region in droves,LABEL_1,0.8884409970165308,Holocene epoch interventions by some asian central banks to defend their currentness did little to reassure rebellious institutional investor who continue to avoid the region in droves,True,0.9695455,0.6413865258981679
461,461,461,461,LABEL_4,4.996439938240235,like any marriage the 20 billion merger of mci communications corp and british telecommunications plc may be smoothed by the experiences of the twoyear courtship that preceded it,LABEL_4,4.973665685294742,like any matrimony the XX trillion fusion of mci communicating corporation and british telecommunication plc may be smoothed by the live of the twoyear courtship that preceded it,False,0.9827888,0.43527713779415106
462,462,462,462,LABEL_4,4.342450999404118,british investment bank schroders plc said on wednesday it was working towards an improvement in returns from its merchant banking business,LABEL_4,4.310526366989759,british investing trust schroders plc read on wednesday it was make towards an betterment in rejoin from its merchant trusting business,False,0.9529902,0.21270024173913485
463,463,463,463,LABEL_4,6.038445563289225,the tentative deal with the united states to open japans insurance market will create some convulsions in the industry but will help pave the way for the financial sector deregulation both sides say is vital,LABEL_1,-2.492811306484979,the doubtful parcel out with the unify res publica to undefended up Japan indemnity securities industryplace will produce some upheaval in the industriousness but will aid pave the style for the fiscal sphere 500egulation both sides say is vital,True,0.95491785,0.15099019050712417
464,464,464,464,LABEL_1,2.9143446289775103,mention moneylending to most britons and their instant reaction is you mean loansharks,LABEL_4,3.7336752132516415,mention moneylending to most Brit and their insistent reaction is you mean loansharks,True,0.9939754,0.5266403878479265
465,465,465,465,LABEL_4,5.4393414706617085,chinas financial markets are increasingly working on the assumption that the central bank will cut interest rates in the first quarter of this year as inflationary pressures dwindle analysts said on friday,LABEL_4,5.403920783485272,China fiscal marketplace are progressively work out on the assumption that the key swear will thin worryingness rat in the 1st gear one-poop of this class as inflationary insistency dwindle analysts said on friday,False,0.96113014,0.2556189082997477
466,466,466,466,LABEL_1,1.0861340708988807,the czech statistical bureau csu on friday cut its forecast for 1996 real gross domestic product gdp growth as lower export demand especially from neighbouring germany fuels the trade deficit and eases czech expansion,LABEL_1,1.015140670885296,the Czechoslovakian statistical dresser csu on friday cut its augur for 1996 rattling crude domestic product gdp increment as lower export demand especially from neighbouring germany fuels the trade wind deficit and relieve Czechoslovakian expansion,False,0.97604364,0.4690774779463901
467,467,467,467,LABEL_5,4.279205531575751,bay networks inc shares bounded higher on wednesday on news the company had named a senior intel corp official as chairman and chief executive a move analysts said could give bay the strong hand it has lacked,LABEL_5,4.266800397899675,bay meshing INC portion rebound gamy on wednesday on word the ship's company had key out a aged intel corporation functionary as president and primary executive a prompt analyst aforementioned could afford bay the warm afford it has miss,False,0.93269265,2.572939443423212e-78
468,468,468,468,LABEL_1,1.4852128949694563,former archer daniels midland co executive mark whitacre who acted as an informant in an antitrust investigation filed suit on monday against the federal bureau of investigation agent who allegedly recruited him,LABEL_4,5.582987674415021,erstwhile bowman Book of Daniel interior co executive mark whitacre who acted as an informant in an antimonopoly investigating lodge suit on monday against the Fed dresser of investigating factor who allegedly recruited him,True,0.96746755,0.4714342183702127
469,469,469,469,LABEL_4,5.163728923591461,in the next half century computers will be ubiquitous in the home waking us up to cheerful songbirds making the morning coffee filling the bathtub and driving us to work according to leading computer scientists,LABEL_4,5.129800937345417,in the side by side one-half hundred reckoner will be ubiquitoUS in the plate wake US up to cheerful songster reach the break of day coffee pick the tub and pUSh US to body of work grant to guide computer scientists,False,0.9070158,2.4757964333602453e-78
470,470,470,470,LABEL_0,5.864313788428246,first bank system inc said thursday it will acquire us bancorp  in a stock deal worth more than 85 billion that will make it the 14thlargest bank in the united states and give it a firm toehold in the pacific northwest,LABEL_5,1.3688841738216155,first trust organisation of rules INC enunciate thursday it will get uranium bancorp in a fund deal Charles Frederick Worth more than eighty-five one million million that will do it the 14thlargest trust in the united states and apply it a firm toenailhold in the pacific northwest,True,0.92954785,0.23196042321562363
471,471,471,471,LABEL_4,4.850141357981596,emi one of the worlds top five music companies said on tuesday it expected strong sales in the current quarter to propel it to modest profit growth this year,LABEL_0,5.031699152615033,emi i of the worlds top five music companies said on tuesday it have a bun in the oven warm sales in the stream quarter to propel it to modest profit outgrowth this year,True,0.9693257,0.5211145565201617
472,472,472,472,LABEL_2,2.619036363559105,british insurer general accident plc reported a fall in annual profits on tuesday despite a record final quarter in 1996,LABEL_2,2.581935781469962,british insurance underwriter general stroke plc cover a tumble in annual profits on tuesday scorn a commemorate concluding poop in 1996,False,0.97270894,0.22374677077485583
473,473,473,473,LABEL_0,5.053768257507679,russia will be a big buyer of iraqi oil once again as baghdad gears up to export more crude to raise muchneeded cash for food and medicine russian officials said on thursday,LABEL_0,5.045448368280572,USSR will be a big buyer of Iraqi petroleum once again as Baghdad gearing up to export more vulgar to promote muchneeded Cash for nutrient and medicament USSRn official read on thursday,False,0.90355515,0.28695800751729983
474,474,474,474,LABEL_4,4.204084730454462,the us food industry besieged by years of slow growth wants to whip up new business from people who dont cook,LABEL_0,5.803845823706101,the U.S.A. food indU.S.A.try besieged by years of slow growth wants to whip up new bU.S.A.iness from people who dont cook,True,0.96345454,0.6773709971213142
475,475,475,475,LABEL_5,3.841793294907628,a week of prolonged and heavy rains in ivory coasts cocoa belt has boosted prospects for a large midcrop maysept but more rain is needed upcountry buyers and crop analysts said on thursday,LABEL_5,3.80631709121544,a workweek of elongated and grave rainfall in pearl slide hot chocolate bang has hike scene for a declamatory midcrop maysept but more rain is requisite interior buyers and crop analysts said on thursday,False,0.91379094,0.3413986626409397
476,476,476,476,LABEL_5,4.402008159572218,hong kongs popular democratic party on thursday welcomed a pledge from the territorys future leader tung cheehwa that people would keep their basic freedoms after china takes over on july 1,LABEL_5,4.2462369941535405,hong kongs democratic democratic company on thursday welcomed a drink from the dominion time to come drawing card tung tree-oil tree cheehwa that multitude would prevent their introductory exemption after mainland China takes over on july 1,False,0.954676,0.20857752852939662
477,477,477,477,LABEL_0,5.484632500475341,the fullservice internet travel agency premier travel said it will launch a new site on the world wide web on wednesday to make it easy to surf the internet for airline tickets,LABEL_0,5.395805172151241,the fullservice net journey office PM journey enunciate it will set in motion a Modern land webplace on the human spacious WWW on wednesday to do it well-off to breaker the net for airline tickets,False,0.9338118,3.356470906466148e-78
478,478,478,478,LABEL_1,1.9041467443422824,czech blue chip shares closed mostly higher on the prague stock exchange on wednesday helping spur the bourse to its third consecutive advancing session,LABEL_1,1.0874844176120433,Czechoslovakian aristocratical break away shares shut down mostly higher on the Prag stock replace on wednesday aid spur the Bourse to its third sequentially promote session,False,0.96687585,0.1691896235111172
479,479,479,479,LABEL_3,1.0815722136746528,shares in canadian gold prospector brex minerals ltd resumed trading on wednesday but massive trading volumes again overwhelmed a creaky computer system on the toronto stock exchange,LABEL_3,0.8599152745933032,portion in canadian gold prospector brex mineral ltd resumed switch on wednesday but monolithic switch volumes again sweep over a creaky computer organisation of rules on the toronto stock exchange,False,0.9542239,0.3416384480831194
480,480,480,480,LABEL_1,1.9241586998467608,sir ian prosser chairman of british brewer to leisure group bass plc warned shareholders on thursday that the business was running slightly behind its forecasts sending its shares tumbling,LABEL_4,5.2119401751062,Sir ian prosser president of british brewer to leisure group bass plc warned stockholder on thursday that the business was running slightly behind its forecasts sending its shares tumbling,True,0.9980696,0.7839306339139199
481,481,481,481,LABEL_1,2.541246326396596,far east metals traders on monday waited for london metal exchange lme reaction to reports that australias mim will halve 1997 zinc supplies to europe,LABEL_4,5.050309266182947,far east alloylic elementlics traders on monday wait for london alloylic elementlic exchange lme reaction to write up that australias mim will halve 1997 zinc supplies to europe,True,0.96727157,0.4952753337980266
482,482,482,482,LABEL_5,4.428200353669972,prodigy inc said wednesday that on monday it will launch its internetbased version of the prodigy online service called prodigy internet with two pricing models including a flatrate plan of 1995 a month for unlimited service,LABEL_5,4.390472542749792,omen INC enunciate wednesday that on monday it will establish its netbased version of the omen on-line service called omen net with two price good example admit a flatrate architectural programme of 1995 a calendar month for unlimited service,False,0.9383645,0.273466518220988
483,483,483,483,LABEL_0,5.270482353766434,four publicly traded startup companies formed to help computer users surf the world wide web are now fighting it out in a battle that promises to circle the world at high speed,LABEL_0,5.256272281142582,four publicly switch inauguration caller form to aid computer user breaker the existence broadly WWW are now fight it out in a fight that call to circuit the existence at luxuriously amphetamine,False,0.8463775,0.11481934989482791
484,484,484,484,LABEL_1,1.7633596849012074,the french government set out on wednesday the procedure for privatising defence electronics company thomsoncsf including minimum financial terms and conditions,LABEL_1,1.2606360524751816,the french government set out on wednesday the subroutine for privatising refutation electronics ship's companion thomsoncsf including minimum financial terms and conditions,False,0.9817335,0.6139776196756084
485,485,485,485,LABEL_5,4.912160189023461,chinas securities authorities tuesday ordered the takeover of a futures exchange in what analysts said was the beginning of a cleanup campaign that may leave china with only four or five large futures exchanges,LABEL_5,4.797785542006705,mainland China security confidence tuesday say the putsch of a hereafter replace in what psychoanalyst enunciate was the begin of a killing fight that Crataegus oxycantha get out-taking mainland China with only quartet or basketball team declamatory hereafter replaces,False,0.90681994,6.953999815077024e-155
486,486,486,486,LABEL_0,5.4632027491899775,an influential global research group is preparing guidelines on encryption policy for its member countries but will duck some of the most contentious issues involved according to a draft of the report obtained by reuters,LABEL_0,5.404511131886457,an influential globular search mathematical group is set guideline on encoding insurance for its penis nation but will dip some of the most combative cut convoluted fit in to a gulp of the write up incur by reuters,False,0.9450604,0.12101993983964608
487,487,487,487,LABEL_0,5.578014920563028,if british regional electricity company rec northern electric succumbs to a hostile 782 million pounds 13 billion bid from us group ce electric it will be the tenth rec of the 12 privatised in 1990 to be taken over,LABEL_0,5.564668022623643,if british regional electricity company rec Northern electric knuckle under to a hostile 782 billion ram 13 billion wish from uranium mathematical chemical grouping CE electric it will be the tenth rec of the 12 privatize in 1990 to be taken over,False,0.98024416,0.5043975535949333
488,488,488,488,LABEL_5,3.106513435972316,rescuers struggled on saturday to recover scores of bodies from the wreckage of a bus that plunged down a deep ravine in the colombian andes,LABEL_2,1.8971571305094752,rescuer struggled on saturday to recover scores of bodies from the wreckage of a bus that dunk down a deep ravine in the colombian andes,True,0.98478186,0.8466657105524215
489,489,489,489,LABEL_0,4.833058923362064,brewer to leisure group whitbread plc has turned in a sound business performance in the last three months said chief executive peter jarvis in an interview on friday,LABEL_0,4.751267548631591,brewer to leisure grouping whitbread plc has sour in a good business performance in the last three month enunciate head administrator putz jarvis in an audience on friday,False,0.9855484,0.3205311738081279
490,490,490,490,LABEL_5,3.9426205567608688,italy seeking a larger role in helping to fold former east bloc countries into nato believes it is better to integrate and not isolate fringe candidates like slovakia and romania a senior italian diplomat said,LABEL_5,3.846543353089914,Italia look for a with child theatrical office in serving to crimp sometime Eastward axis res publica into NATO believe it is dependable to mix and not insulate bang nominee same Slovak Republic and Romania a aged Italian diplomat enunciate,False,0.8724702,5.253441210115029e-155
491,491,491,491,LABEL_2,3.003159995234644,echostar communications corp  the upstart in the direct broadcast satellite television business  gave the nascent industry a major jolt this month with a sharp price cut,LABEL_5,3.812768295667267,echostar communications corp the upstart in the direct transmit satellite television business reach the nascent industry a John Major jerking this calendar month with a sharp price cut,True,0.98208416,0.5462677702702794
492,492,492,492,LABEL_1,1.1767066311623702,demands for commodity auction rule changes to stop overbidding for cocoa export contracts will dominate talks in abidjan next week on progress with ivorian agriculture reforms donor and industry delegates say,LABEL_1,0.8217273775651859,demands for trade good auction rule changes to blockade overbidding for hot chocolate exportation contracts will dominate talks in abidjan next workcalendar hebdomad on get along with ivorian agriculture reforms donor and industry delegates say,False,0.98834217,0.49119152253503773
493,493,493,493,LABEL_1,2.101179112981724,hong kong civil aviation department statistics show cargo handled in august totalled by region rose by 67 per cent compared with the same month last year,LABEL_1,1.461537262424312,hong kong polite air travel department statistic show load manage in lordly tot by realm mount by 67 per penny equate with the same calendar month last year,False,0.9247621,4.345502062941058e-78
494,494,494,494,LABEL_0,5.107293847232973,china is singing the praises of paramount leader deng xiaoping in a primetime television series but the paean to the ageing patriarch is getting mixed reviews from the man in the street,LABEL_0,5.026710376734255,mainland China is tattle the praise of predominant drawing card deng xiaoping in a primetime TV serial but the pean to the aging patriarch is start out unify revue from the military man in the street,False,0.9597138,0.21980503399839907
495,495,495,495,LABEL_4,5.04007887940774,marjorie scardino set to become pearson chief executive in january rejects the tag of company insider and has vowed to carry out radical change at the british media firm if needed,LABEL_4,4.980118498620676,marjorie scardino do to get pearson primary administrator in Jan decline the shred of caller insider and has consecrate to dribble out revolutionary switch at the british medium house if needed,False,0.91960067,3.6018316757855826e-78
496,496,496,496,LABEL_0,4.625704116110607,psion plc the british handheld computer company saw its shares plummet by almost one fifth on monday as a slowdown in sales overshadowed the launch of a key new product it said was light years ahead of its rivals,LABEL_5,1.568512652982367,psion plc the british handheld computer company saw its shares plumb bob by almost one fifth on monday as a slowdown in sales overshadowed the launch of a key new ware it said was light years ahead of its rivals,True,0.9963212,0.8399870909551809
497,497,497,497,LABEL_0,5.511603064975939,australian industrial conglomerate pacific dunlop ltd has dived into red ink in an effort to put two years of sobering financial woes behind it declaring on friday a fullyear loss of a132 million,LABEL_0,5.496298500213612,Australian industrial conglomerate peaceable dunlop ltd has dive into cerise ink in an cause to couch II day of sober fiscal woe bun it adjudge on friday a fullyear loss of a132 million,False,0.97946954,0.3144351519439702
498,498,498,498,LABEL_4,5.409979876838186,the bold advice some baby bells gave foreign regulators on how to open overseas phone markets now haunts the regional phone companies in the struggle over their own monopolies here at home,LABEL_4,5.293116114090428,the bluff advice some babe Bell reach alien regulator on how to afford abroad call marketplace now haunt the regional call caller in the fight over their own monopolies here at home,False,0.95646256,0.27240268049293653
499,499,499,499,LABEL_3,1.2327564410632337,netscape communications corp said tuesday its quarterly revenues hit a record 100 million in the third quarter demonstrating the surging popularity of its internet software among companies setting up internal networks known as intranets,LABEL_3,0.7649508523994443,Netscape communications corp enunciate tuesday its one-pooply revenues pip a memorialise century billion in the third one-poop present the billowy popularity of its net computer package package system among companies setting up internal meshing known as intranets,False,0.94944286,0.2089934379295256
500,500,500,500,LABEL_1,3.2139443641127814,david walsh the maverick canadian embroiled in worlds biggest gold fiasco always dreamed of striking it rich,LABEL_1,1.6755522330609791,David walsh the unorthodox Canadian entangled in existence bragging gilt debacle incessantly woolgather of striking it rich,False,0.96731174,0.17694975149532557
501,501,501,501,LABEL_1,1.1977885699116424,former federal reserve chairman paul volcker on wednesday tangled with lawmakers who opposed his view that banks should not be allowed to combine with commercial companies,LABEL_4,5.0360367484132285,erstwhile Fed reserve chairman paul volcker on wednesday tangled with lawmaker who opposed his view that banks should not be admit to trust with commercial companies,True,0.9782864,0.6256538561604214
502,502,502,502,LABEL_3,0.9251688113691572,mercantile bancorp inc would likely remain a potential target in the missouri bank merger wave after its planned combination with mark twain bancshares inc,LABEL_5,3.5049828653833472,mercantile bancorp inc would probably rest a potential quarry area in the MO bank merger wave after its planned combination with mark dyad bancshares inc,True,0.980507,0.48470790736249264
503,503,503,503,LABEL_4,5.420983959445367,more foreign firms are finally beginning to realise the dream of the china market that has long tantalised traders  selling goods to the worlds largest slice of mankind and making money from it,LABEL_4,5.417824561074703,more alien house are at last start out to agnise the aspirationing of the mainland China marketplace that has yearn tease monger marketplaceing trade good to the cosmos declamatory slicing up of man and reach money from it,False,0.9100985,2.3962353368380953e-78
504,504,504,504,LABEL_1,1.2570147738446518,microsoft corp said its thirdquarter profit jumped 85 percent to 104 billion well beyond analysts expectations on strength in its core windows business and the new office 97 upgrade,LABEL_1,1.221058590623678,microsoft corp read its thirdquarter profit jumped 85 percent to 104 billion well beyond psychoanalyst anticipation on strength in its kernel windows business and the new office 97 upgrade,False,0.97925675,0.6842436564025672
505,505,505,505,LABEL_3,1.1440254355241108,conrail inc said tuesday it planned to proceed with a crucial shareholder meeting friday despite norfolk southern corps latest effort to thwart the railroads planned 92 billion merger with csx corp,LABEL_3,0.9926864813567532,conrail inc enunciate tuesday it plan to carry on with a crucial shareholder touch friday despite norfolk southern corps latest effort to scotch the sandbag plan 92 zillion fusion with csx corp,False,0.9568516,0.372587592054936
506,506,506,506,LABEL_0,5.347547898338926,chad held muchdelayed multiparty parliamentary elections on sunday but there was little enthusiasm in the sprawling and volatile african nation for its fourth round of voting in less than a year,LABEL_0,5.347213175296072,Chad harbour muchdelayed multiparty parliamentary election on sunday but there was piffling enthusiasm in the sprawling and volatile African Nation for its fourth flesh out down of ballot in less than a year,False,0.9754205,0.4276389890348463
507,507,507,507,LABEL_2,2.534336889846094,a huge ethylene venture linking a british petroleum subsidiary and shanghai petrochemical co ltd would give bp a major presence in chinas downstream petrochemicals company officials said on tuesday,LABEL_2,2.5108168371846324,a huge ethene jeopardize linking a british crude foot soldier and impress favoriterochemical Cobalt ltd would reach bp a major front in mainland China downriver favoriterochemicals Cobaltmpany officials said on tuesday,False,0.9729345,0.1661865516663052
508,508,508,508,LABEL_1,1.1807526677288764,natwest bank  admitted on thursday that its multimillion pound derivatives losses totalled nearly twice the amount initially thought and revealed the problem had begun as long ago as december 1994,LABEL_4,5.504819253113357,natwest trust let in on thursday that its multimillion Ezra Loomis Pound derivative instrument losses totalled nearly double the sum initially thought and revealed the problem had set out as long ago as december 1994,True,0.97418976,0.43680533583037834
509,509,509,509,LABEL_4,5.581993854523624,mci communications corp is ducking the trench warfare in the consumer long distance telephone market by quietly using data warehousing  to target key customers who are unlikely to flee to the enemy,LABEL_4,5.476665006490656,mci communicating corporation is douse the deep war in the consumer yearn space call food marketplace by quiet apply information warehouse to quarry area Key customer who are unconvincing to flee to the enemy,False,0.91210485,0.16574624158406065
510,510,510,510,LABEL_4,4.311634236056487,the soaring value of british medical devices company biocompatibles plc may be rushing ahead of itself analysts said on tuesday,LABEL_1,-1.2504057882722597,the soaring value of british medical devices company biocompatibles plc Crataegus oxycantha be rushing ahead of itself analysts said on tuesday,True,0.9848801,0.8137489370974955
511,511,511,511,LABEL_5,4.175619727674809,a british high court judge rejected on thursday a 18 billion claim by the liquidators of bank of credit and commerce international bcci against accountancy firm ernst amp whinney now known as ernst amp young,LABEL_2,2.983333642089817,a british high court judge rejected on thursday a 18 one thousand million claim by the receiver of trust of course quotation and commerce international bcci against accounting firm Max Ernst A whinney now known as Max Ernst A young,True,0.9918399,0.4157344293678479
512,512,512,512,LABEL_0,5.850205669224545,china urged calm on friday as it negotiated with south korea on the fate of a top north korean asylumseeker stranded in seouls mission in beijing and waiting pyongyang officials said they wanted to lure the turncoat home,LABEL_0,5.656467617085734,China urged calm on friday as it negotiate with S Korea on the lot of a top compass northward Korean asylumseeker run aground in capital of South Korea commission in Peking and wait pyongyang functionary aforementioned they wanted to lure the turncoat home,False,0.9320908,0.29851690541541476
513,513,513,513,LABEL_4,5.321521228236583,the genevabased international federation of red cross ifrc on wednesday appealed for food aid for floodhit north korea predicting disaster by the end of the year if relief did not arrive,LABEL_4,5.318218431602207,the genevabased external confederation of Red cross ifrc on wednesday attract for nutrient help for floodhit north Korea pRedicting tragedy by the end of the year if relief did not arrive,False,0.9883468,0.47367652313616915
514,514,514,514,LABEL_3,1.0758650076621965,the 350 million stg sea launch satellite project  backed by firms from the us russia norway and ukraine  will fire its first satellite from a sea platform in june 1998 project contractor kvaerner told reporters on thursday,LABEL_3,1.0713360236392764,the 350 meg stg ocean launch satellite task backed by firms from the USA rUSAsia norway and Ukraine will fervidness its first satellite from a ocean political program in June 1998 task contractor kvaerner tell apart reporters on thursday,False,0.96143496,0.26544124875628006
515,515,515,515,LABEL_3,0.9665316281541564,europes cocoa industry will shortly issue a draft contract document for increasingly popular loosebean bulk cocoa shipment techniques according to the head of the dutch cocoa industry,LABEL_3,0.7505602039842776,Europe hot chocolate industry will soon cut a draft cut paper for more and more popular loosebean bulk hot chocolate despatch technique according to the guide of the dutch hot chocolate industry,False,0.9565244,4.0504521063891007e-78
516,516,516,516,LABEL_3,0.7158658736672466,toronto stocks ended weaker on thursday extending wednesdays sharp losses despite a strong rally in heavyweight gold issues,LABEL_3,0.6461394684794478,toronto buy in finish weaker on thursday stretch forth wednesdays sharp losses scorn a strong rally in heavyweight gilt issues,False,0.95177066,0.30752616970214336
517,517,517,517,LABEL_1,-1.150461293982386,czech national bank cnb governor josef tosovsky said that despite objections from some cabinet officials it was too early to write off the central banks plan to create postcommunist europes largest bank,LABEL_4,5.751695548616344,czech national bank cnb governor josef tosovsky said that despite objections from some cabinet officials it was too early to write off the central banks plan to create sendcommunist europes largest bank,True,0.99886566,0.9157103753711766
518,518,518,518,LABEL_1,1.0501347219019714,hong kong dragon airlines dragonair is about to buy two new airbus industrie consortium aircraft and lease another to cope with increasing demand on its routes into china industry sources told reuters,LABEL_0,5.348388259165582,hong kong dragon airlines dragonair is about to buy two new airbus industrie pool aircraft and term of a contract another to cope with increasing demand on its routes into Taiwan industry sources told reuters,True,0.9941716,0.6833681470081255
519,519,519,519,LABEL_0,5.78361270095711,the contest for power in hong kong heated up at the weekend as the prochina lobby cast a top judge into the race as the candidate to lead the territory after sovereignty reverts from britain to china in 1997,LABEL_0,5.762442527099619,the repugn for force in hong kong wake up up at the weekend as the prochina buttonhole draw a top estimate into the slipstream as the nominee to guide the soil after reign retrovert from UK to china in 1997,False,0.9461469,0.28543870606762245
520,520,520,520,LABEL_1,0.9625745225734116,us midwestern local telephone company ameritech corp said friday it was in merger or acquisition talks with several european security monitoring firms worth 200 million to 500 million each,LABEL_1,0.9283692627313096,uranium midwestern topical anesthetic anesthetic call caller ameritech corporation said friday it was in fusion or acquisition talks with respective European protection system measure department monitoring firms Charles Frederick Worth 200 million to 500 million each,False,0.9644575,0.31166054642014746
521,521,521,521,LABEL_2,2.689560883509368,calling it a crucial change for how it develops new cars and trucks ford motor co wednesday launched a new computeraided design project based on a computer program from structural dynamics research corp,LABEL_2,2.67477485732359,call up it a crucial switch for how it develops raw automobile and truck Gerald Rudolph Ford motor Cobalt wednesday set in motion a raw Cobaltmputeraided Cobaltnceptioning task establish on a Cobaltmputer program from structural dynamics research Cobaltrp,False,0.9364207,0.20679845323803409
522,522,522,522,LABEL_5,4.063244323562103,usbased unisys corp said on tuesday it has appealed to the czech economic competition office a defence ministry decision awarding an army contract to a consortium of electronic data systems and digital equipment corp,LABEL_2,2.261518259695925,usbased unisys corp enunciate on tuesday it has appealed to the Czechoslovakian economic competition office a defence ministry decision awarding an army contract to a consortium of electronic data systems and digital equipment corp,True,0.9856869,0.8403034716144353
523,523,523,523,LABEL_5,3.764686800581456,partners in european aircraft consortium airbus must speed up plans to convert the partnership into a single company after news of a merger between its two us competitors an aerospace executive said on sunday,LABEL_5,3.759706690175237,collaborator in european aircraft pool airbUS mUSt hasten up plan to commute the collaboratorhip into a one company after word show of a fusion between its two US competition an aerospace administrator read on sunday,False,0.959859,3.7310185565595214e-78
524,524,524,524,LABEL_5,3.095430200773085,a revolution in the treatment of hiv and aids is proving a godsend not just for patients but for drug companies which have poured millions of pounds into fighting the epidemic,LABEL_5,1.670772542402416,a gyration in the intervention of human immunodeficiency virus and aid is try out a windfall not just for patient but for dose ship's company which have pour out billion of Ezra Loomis Pound into fight the epidemic,False,0.84813756,2.624944294154444e-78
525,525,525,525,LABEL_0,5.008465262597176,the threeparty coalition of rightwing czech prime minister vaclav klaus won a majority of seats on saturday in runoff elections to parliaments new upper house the senate,LABEL_0,5.003724157756042,the threeparty fusion of rightwing Czechoslovakian prime curate of religion vaclav klaus won a majority of bun on saturday in overspill election to sevens new upper house the senate,False,0.98088783,0.36752344561789696
526,526,526,526,LABEL_5,4.443161582797567,china has moved a step further from its recent radical past with a decision to scrap the crime of counterrevolution and replace it with the offence of jeopardising state security officials said on wednesday,LABEL_0,5.091265920805309,mainland China has prompt a abuse further from its Holocene base preceding with a determination to bit the criminal offense of counterrevolution and supervene upon it with the criminal offense of jeopardising state security officials said on wednesday,True,0.94933337,0.30073095256494914
527,527,527,527,LABEL_4,6.031312251361104,chinas senior leader deng xiaoping is spending his twilight years as an effective recluse leaving an opportunity for powerhungry wouldbe heirs fighting for his title to use his name to strengthen their hand analysts said on thursday,LABEL_4,5.994527983248111,mainland China aged leader deng xiaoping is spend his fall day as an good solitary lead an opportunity for powerhungry wouldbe heir fight for his claim to apply his make to strengthen their hand analysts said on thursday,False,0.9658197,0.3716332023564544
528,528,528,528,LABEL_0,5.661488979820771,moves to secure the release of about 60 colombian soldiers held by leftist guerrillas could be hampered by failure to agree on the international character of a team to mediate the handover a red cross spokesman said on monday,LABEL_0,5.652489252847422,prompt to dependable the unfreeze of about LX Colombian soldier harbour by leftist guerrillas could be handicap by unsuccessful person to tally on the International graphic symbol of a squad up to intermediate the handover a Reddened cross spokesman enunciate on monday,False,0.8635194,0.16567736955080745
529,529,529,529,LABEL_4,5.330978746981601,shares of leading us technology companies already trading near alltime highs languished on tuesday as quarterly earnings raised concern that growth would be strong enough to push them to new peaks,LABEL_4,5.27067016646477,portion of leading US engineering caller already switch good alltime highchool yen on tuesday as quarterly make promote touch that increment would be warm sufficiency to pUSh them to new peaks,False,0.84485376,0.1918957006804739
530,530,530,530,LABEL_5,3.728396798891252,a chinese court sentenced a us businessman on monday to 10 years in jail for smuggling garbage fined him 500000 yuan 60000 and ordered him to be deported the official xinhua news agency said,LABEL_5,3.6122825492377255,a Formosan courtyard sentence a US bUSinessman on Mon to tenner day in gaol for smuggle refuse ticket him 500000 Yuan 60000 and say him to be exile the functionary xinhua news agency said,False,0.96989566,0.13575218161927832
531,531,531,531,LABEL_0,5.925593461871727,hong kongs finance secretary donald tsang set to unveil the annual budget under chinas watchful eye is a man of conservative pedigree when it comes to economics but an outspoken liberal in the political arena,LABEL_0,5.863795138873632,hong kongs finance escritoire donald tsang laid to uncover the annual budget under mainland China sleepless centre is a Isle of Man of materialistic blood line when it do to political economy but an outspoken liberal in the political arena,False,0.9782442,0.30682912769804377
532,532,532,532,LABEL_4,5.869465423367561,the czech national bank cnb said on thursday that nonperforming loans written off in the first 11 months of 1996 by commercial banks totalled 20 billion crowns up from about two billion in the same period of 1995,LABEL_4,5.85299579130808,the Czechoslovakian internal trust cnb read on thursday that nonperforming lend pen off in the 1st gear eleven month of 1996 by commercial-grade trusts tally XX zillion crowns up from about II zillion in the same period of 1995,False,0.9356729,0.3023659472653876
